#FID	IID	POP
5988234	5988234	Europe
5157030	5157030	Europe
1566098	1566098	Europe
2236856	2236856	Europe
4515898	4515898	Europe
2695606	2695606	Europe
1003155	1003155	Europe
4144399	4144399	Europe
4190113	4190113	Europe
5696690	5696690	Europe
5921438	5921438	Europe
1147571	1147571	Europe
3108237	3108237	Europe
1025639	1025639	Europe
3404118	3404118	Europe
3662330	3662330	Europe
1840921	1840921	Europe
2849404	2849404	Europe
4389229	4389229	Europe
3595394	3595394	Europe
1319314	1319314	Europe
2239461	2239461	Europe
3160951	3160951	Europe
3877270	3877270	Europe
3324973	3324973	Europe
3608357	3608357	Europe
2355981	2355981	Europe
3647975	3647975	Europe
5467141	5467141	Europe
4153185	4153185	Europe
3569405	3569405	Europe
2820804	2820804	Europe
1915703	1915703	Europe
3887664	3887664	Europe
2485896	2485896	Europe
2687384	2687384	Europe
3759456	3759456	Europe
4695583	4695583	Europe
3745700	3745700	Europe
5734069	5734069	Europe
2495101	2495101	Europe
5570683	5570683	Europe
4281262	4281262	Europe
1309423	1309423	Europe
3543791	3543791	Europe
3467199	3467199	Europe
3034751	3034751	Europe
1971774	1971774	Europe
1632507	1632507	Europe
2535811	2535811	Europe
3705624	3705624	
1058845	1058845	Europe
3092802	3092802	Europe
5399304	5399304	Europe
3933588	3933588	Europe
4012350	4012350	Europe
1952828	1952828	Europe
1017942	1017942	Europe
1757346	1757346	Europe
2173759	2173759	Europe
5178136	5178136	Europe
5177531	5177531	Europe
5020178	5020178	Europe
2972602	2972602	Europe
2092552	2092552	Europe
3812428	3812428	Europe
5341695	5341695	Europe
3033783	3033783	Europe
1916207	1916207	Europe
4265124	4265124	Europe
1467100	1467100	Europe
4957576	4957576	Europe
1499754	1499754	Europe
3254538	3254538	Europe
5266112	5266112	Europe
4894272	4894272	Europe
3574508	3574508	Europe
5614954	5614954	Europe
1787473	1787473	Europe
4926417	4926417	Europe
4652385	4652385	Europe
5665119	5665119	Europe
4922682	4922682	Europe
1349364	1349364	Europe
3898977	3898977	Europe
1216718	1216718	Europe
5375175	5375175	Europe
4794065	4794065	Europe
1025445	1025445	Europe
3214695	3214695	Europe
4973226	4973226	Europe
1729811	1729811	Europe
3253236	3253236	Europe
5318090	5318090	Europe
1042468	1042468	Europe
2440997	2440997	Europe
2969605	2969605	Europe
2503323	2503323	Europe
3291309	3291309	Europe
2412074	2412074	Europe
5938550	5938550	Europe
4742242	4742242	Europe
2131101	2131101	Europe
5592657	5592657	Europe
2680274	2680274	Europe
5179557	5179557	Europe
2081848	2081848	Europe
3397057	3397057	Europe
5332997	5332997	Europe
3283298	3283298	Europe
2834707	2834707	Europe
2497683	2497683	Europe
3510887	3510887	Europe
4047018	4047018	Europe
3239621	3239621	Europe
1839148	1839148	Europe
4153479	4153479	Europe
4306432	4306432	Europe
5720307	5720307	Europe
3663513	3663513	Europe
2885505	2885505	Europe
3716351	3716351	Europe
1788847	1788847	Europe
2019358	2019358	Europe
1111350	1111350	Europe
4446118	4446118	Europe
2011829	2011829	Europe
4225861	4225861	Europe
3099778	3099778	Europe
1132217	1132217	Europe
4246829	4246829	Europe
1719519	1719519	Europe
1895462	1895462	Europe
4178905	4178905	Europe
5253990	5253990	Europe
2760894	2760894	Europe
4742625	4742625	Europe
4054232	4054232	Europe
5116595	5116595	Europe
4634381	4634381	Europe
1176953	1176953	Europe
6017217	6017217	Europe
5413127	5413127	Europe
5060451	5060451	Europe
5869444	5869444	Europe
5814007	5814007	Europe
3349104	3349104	Europe
5537758	5537758	Europe
5215611	5215611	Europe
2141137	2141137	Europe
5491424	5491424	Europe
2270840	2270840	Europe
2544476	2544476	Europe
5024034	5024034	Europe
1073638	1073638	Europe
4348381	4348381	Europe
3301778	3301778	Europe
4605761	4605761	Europe
3562126	3562126	Europe
4162857	4162857	Europe
1196272	1196272	Europe
5714751	5714751	Europe
5562159	5562159	Europe
4979832	4979832	Europe
3727617	3727617	Europe
5111317	5111317	Europe
4474383	4474383	Europe
