#FID	IID	POP
1028202	1028202	England
1028231	1028231	Wales
1028322	1028322	England
1028358	1028358	England
1028391	1028391	Wales
1028426	1028426	Scotland
1028434	1028434	England
1028455	1028455	England
1028499	1028499	England
1028511	1028511	Wales
1028556	1028556	England
1028589	1028589	England
1028604	1028604	England
1028682	1028682	England
1028698	1028698	England
1028753	1028753	England
1028768	1028768	Scotland
1028785	1028785	England
1028833	1028833	England
1028849	1028849	England
1028866	1028866	England
1028919	1028919	Scotland
1028932	1028932	England
1029116	1029116	England
1029120	1029120	England
1029201	1029201	Wales
1029219	1029219	England
1029225	1029225	England
1029254	1029254	England
1029260	1029260	England
1029276	1029276	England
1029293	1029293	England
1029321	1029321	England
1029366	1029366	England
1029384	1029384	England
1029430	1029430	England
1029462	1029462	England
1029477	1029477	Wales
1029486	1029486	Wales
1029539	1029539	England
1029568	1029568	Scotland
1029571	1029571	England
1029585	1029585	England
1029594	1029594	England
1029624	1029624	Scotland
1029638	1029638	Scotland
1029652	1029652	England
1029681	1029681	England
1029735	1029735	England
1029789	1029789	England
1029790	1029790	England
1029817	1029817	England
1029836	1029836	England
1029880	1029880	England
1029931	1029931	England
1029947	1029947	England
1029964	1029964	England
1030019	1030019	England
1030032	1030032	England
1030060	1030060	England
1030102	1030102	England
1030150	1030150	England
1030164	1030164	England
1030200	1030200	England
1030246	1030246	England
1030316	1030316	England
1030320	1030320	England
1030406	1030406	England
1030439	1030439	England
1030453	1030453	England
1030521	1030521	England
1030549	1030549	England
1030566	1030566	England
1030645	1030645	Scotland
1030658	1030658	England
1030674	1030674	Wales
1030691	1030691	England
1030707	1030707	England
1030755	1030755	England
1030761	1030761	England
1030778	1030778	England
1030783	1030783	England
1030799	1030799	England
1030844	1030844	England
1030856	1030856	England
1030889	1030889	England
1030908	1030908	England
1030930	1030930	England
1030941	1030941	England
1031026	1031026	England
1031034	1031034	England
1031099	1031099	England
1031104	1031104	England
1031120	1031120	England
1031137	1031137	England
1031143	1031143	England
1031165	1031165	England
1031179	1031179	England
1031201	1031201	England
1031219	1031219	England
1031225	1031225	England
1031248	1031248	England
1031260	1031260	England
1031287	1031287	England
1031357	1031357	England
1031384	1031384	Wales
1031430	1031430	England
1031441	1031441	England
1031512	1031512	England
1031539	1031539	England
1031540	1031540	England
1031568	1031568	England
1031571	1031571	England
1031585	1031585	England
1031624	1031624	England
1031638	1031638	England
1031697	1031697	England
1031711	1031711	England
1031735	1031735	Scotland
1031767	1031767	England
1031790	1031790	England
1031817	1031817	England
1031845	1031845	England
1031858	1031858	England
1031863	1031863	England
1031880	1031880	England
1031929	1031929	England
1031931	1031931	England
1031973	1031973	England
1032004	1032004	England
1032065	1032065	England
1032079	1032079	England
1032161	1032161	England
1032205	1032205	England
1032257	1032257	Scotland
1032284	1032284	England
1032319	1032319	Scotland
1032325	1032325	England
1032354	1032354	England
1032387	1032387	England
1032445	1032445	Wales
1032458	1032458	England
1032463	1032463	England
1032474	1032474	Scotland
1032480	1032480	England
1032524	1032524	Scotland
1032538	1032538	England
1032552	1032552	Wales
1032606	1032606	England
1032731	1032731	Wales
1032764	1032764	England
1032773	1032773	England
1032796	1032796	England
1032808	1032808	England
1032823	1032823	Scotland
1032830	1032830	England
1032841	1032841	Scotland
1032886	1032886	England
1032895	1032895	England
1032911	1032911	Scotland
1032928	1032928	England
1032956	1032956	Scotland
1033017	1033017	England
1033112	1033112	England
1033140	1033140	England
1033194	1033194	England
1033244	1033244	England
1033330	1033330	England
1033362	1033362	RepublicOfIrelend
1033377	1033377	England
1033386	1033386	England
1033437	1033437	England
1033451	1033451	England
1033479	1033479	England
1033502	1033502	England
1033529	1033529	England
1033564	1033564	Scotland
1033596	1033596	England
1033655	1033655	England
1033738	1033738	England
1033746	1033746	England
1033769	1033769	England
1033775	1033775	England
1033797	1033797	England
1033825	1033825	England
1033854	1033854	England
1033860	1033860	England
1033921	1033921	England
1033933	1033933	England
1033949	1033949	England
1033966	1033966	England
1033970	1033970	England
1033992	1033992	England
1034015	1034015	England
1034029	1034029	England
1034064	1034064	England
1034096	1034096	England
1034119	1034119	England
1034132	1034132	England
1034220	1034220	England
1034237	1034237	England
1034300	1034300	England
1034324	1034324	England
1034338	1034338	England
1034346	1034346	Scotland
1034352	1034352	England
1034428	1034428	England
1034435	1034435	Scotland
1034444	1034444	England
1034456	1034456	England
1034472	1034472	England
1034517	1034517	England
1034545	1034545	England
1034605	1034605	England
1034621	1034621	England
1034657	1034657	England
1034670	1034670	England
1034714	1034714	Wales
1034777	1034777	RepublicOfIrelend
1034812	1034812	England
1034839	1034839	England
1034868	1034868	England
1034894	1034894	England
1034926	1034926	England
1034955	1034955	England
1034999	1034999	England
1035014	1035014	England
1035030	1035030	England
1035113	1035113	England
1035175	1035175	England
1035202	1035202	England
1035215	1035215	England
1035250	1035250	England
1035273	1035273	England
1035358	1035358	England
1035363	1035363	England
1035380	1035380	England
1035391	1035391	England
1035483	1035483	England
1035528	1035528	England
1035544	1035544	England
1035567	1035567	England
1035572	1035572	England
1035589	1035589	England
1035620	1035620	England
1035698	1035698	Scotland
1035785	1035785	England
1035833	1035833	England
1035849	1035849	England
1035866	1035866	England
1035892	1035892	Scotland
1035932	1035932	England
1035948	1035948	England
1035960	1035960	England
1035993	1035993	England
1036006	1036006	England
1036094	1036094	Scotland
1036109	1036109	England
1036136	1036136	England
1036145	1036145	England
1036158	1036158	Scotland
1036223	1036223	England
1036230	1036230	England
1036241	1036241	England
1036390	1036390	England
1036448	1036448	Scotland
1036487	1036487	Wales
1036542	1036542	England
1036555	1036555	England
1036561	1036561	England
1036583	1036583	England
1036673	1036673	England
1036688	1036688	England
1036749	1036749	England
1036792	1036792	England
1036851	1036851	Scotland
1036879	1036879	England
1036898	1036898	England
1036975	1036975	England
1036981	1036981	England
1036997	1036997	England
1037003	1037003	England
1037028	1037028	England
1037035	1037035	England
1037044	1037044	England
1037089	1037089	England
1037090	1037090	England
1037105	1037105	England
1037121	1037121	England
1037207	1037207	England
1037242	1037242	England
1037283	1037283	England
1037299	1037299	England
1037339	1037339	England
1037429	1037429	England
1037450	1037450	England
1037488	1037488	England
1037508	1037508	England
1037514	1037514	England
1037523	1037523	England
1037601	1037601	England
1037648	1037648	England
1037687	1037687	England
1037722	1037722	England
1037745	1037745	England
1037791	1037791	England
1037813	1037813	England
1037846	1037846	England
1037852	1037852	England
1037869	1037869	England
1037875	1037875	England
1037904	1037904	England
1037920	1037920	England
1037937	1037937	England
1037979	1037979	England
1037982	1037982	England
1038005	1038005	England
1038018	1038018	England
1038021	1038021	Wales
1038084	1038084	England
1038092	1038092	England
1038135	1038135	England
1038167	1038167	England
1038172	1038172	England
1038189	1038189	England
1038326	1038326	England
1038334	1038334	Wales
1038361	1038361	England
1038383	1038383	Scotland
1038400	1038400	NorthernIreland
1038413	1038413	England
1038424	1038424	England
1038446	1038446	England
1038481	1038481	England
1038497	1038497	England
1038501	1038501	England
1038519	1038519	England
1038532	1038532	England
1038587	1038587	England
1038608	1038608	England
1038704	1038704	England
1038716	1038716	England
1038737	1038737	England
1038743	1038743	Scotland
1038765	1038765	Scotland
1038779	1038779	England
1038798	1038798	England
1038815	1038815	England
1038831	1038831	England
1038850	1038850	England
1038864	1038864	England
1038896	1038896	England
1038974	1038974	England
1038991	1038991	England
1039013	1039013	England
1039024	1039024	England
1039046	1039046	England
1039069	1039069	England
1039162	1039162	England
1039177	1039177	England
1039195	1039195	England
1039222	1039222	England
1039258	1039258	England
1039274	1039274	England
1039280	1039280	England
1039291	1039291	England
1039302	1039302	England
1039421	1039421	England
1039449	1039449	England
1039457	1039457	England
1039520	1039520	England
1039543	1039543	England
1039582	1039582	England
1039611	1039611	England
1039644	1039644	England
1039656	1039656	England
1039701	1039701	England
1039732	1039732	England
1039787	1039787	England
1039834	1039834	England
1039842	1039842	Scotland
1039899	1039899	England
1039927	1039927	England
1039994	1039994	England
1040051	1040051	England
1040065	1040065	England
1040079	1040079	England
1040126	1040126	England
1040134	1040134	England
1040142	1040142	England
