#FID	IID	POP
4206455	4206455	Mixed
2847408	2847408	Europe
1970225	1970225	Europe
4199692	4199692	Europe
4914451	4914451	Europe
1912520	1912520	Europe
2963886	2963886	Europe
2018902	2018902	Europe
2323532	2323532	Europe
1407534	1407534	Europe
3160415	3160415	Europe
2247069	2247069	Europe
5541633	5541633	Asia
3335405	3335405	Mixed
5306106	5306106	Europe
4434202	4434202	Europe
2981858	2981858	Europe
2817995	2817995	Europe
4895906	4895906	Europe
4627878	4627878	Europe
2751167	2751167	Europe
4913955	4913955	Europe
5682000	5682000	Europe
1149235	1149235	Europe
4389535	4389535	Europe
1377895	1377895	Europe
5833170	5833170	Europe
2133733	2133733	Europe
5174546	5174546	Europe
3147153	3147153	Asia
3033471	3033471	Europe
1994092	1994092	Europe
5203144	5203144	Europe
3061967	3061967	Europe
2032167	2032167	Europe
1627232	1627232	Europe
3572506	3572506	Europe
4244884	4244884	Europe
2180934	2180934	Europe
1221682	1221682	Europe
2424833	2424833	Europe
1308374	1308374	Europe
2634053	2634053	Europe
5725112	5725112	Europe
4458889	4458889	Europe
2305532	2305532	Europe
2033396	2033396	Europe
4041583	4041583	Europe
4207848	4207848	Europe
5989176	5989176	Asia
1753483	1753483	Europe
4005775	4005775	Europe
5020747	5020747	Europe
3914852	3914852	Europe
3683607	3683607	Europe
1007980	1007980	Europe
2415054	2415054	Europe
2893924	2893924	Europe
4868152	4868152	
5423909	5423909	Europe
4203807	4203807	Europe
4565251	4565251	Europe
1927371	1927371	Europe
2745904	2745904	Europe
5528030	5528030	Europe
3343316	3343316	Europe
3070518	3070518	Europe
5434044	5434044	Europe
4433371	4433371	Europe
3163494	3163494	Europe
2740500	2740500	Europe
5203285	5203285	Europe
2796018	2796018	Europe
2083468	2083468	Europe
1463012	1463012	Europe
1038446	1038446	Europe
1621281	1621281	Europe
1139538	1139538	Europe
5105267	5105267	Europe
4247789	4247789	Europe
2496169	2496169	Europe
5837151	5837151	Europe
3829428	3829428	Europe
1486403	1486403	Europe
1067898	1067898	Europe
3746878	3746878	Europe
3058678	3058678	Europe
2541985	2541985	Europe
3800044	3800044	Europe
3135074	3135074	Europe
3410894	3410894	Europe
1725216	1725216	Europe
2336690	2336690	Europe
3279963	3279963	Europe
2633675	2633675	Europe
2420130	2420130	Europe
2723032	2723032	Europe
2891983	2891983	Europe
2503341	2503341	Europe
1571556	1571556	Europe
2016908	2016908	Europe
3133567	3133567	Europe
3827497	3827497	Europe
4973881	4973881	Europe
2066848	2066848	Europe
5783125	5783125	Europe
3934942	3934942	Europe
2969605	2969605	Europe
4055327	4055327	Europe
5100268	5100268	Europe
1016689	1016689	Europe
5691668	5691668	Europe
1819034	1819034	Europe
2342802	2342802	Europe
4978668	4978668	Europe
3915404	3915404	Africa
4500965	4500965	Europe
3675575	3675575	Europe
2732956	2732956	Europe
1561878	1561878	Europe
1801822	1801822	Europe
3905549	3905549	Europe
3681042	3681042	Europe
1700191	1700191	Europe
5145962	5145962	Europe
5126401	5126401	Europe
2466364	2466364	Europe
4478086	4478086	Europe
3401199	3401199	Europe
1357680	1357680	Europe
5359886	5359886	Europe
1850120	1850120	Europe
1841195	1841195	Africa
2297576	2297576	Europe
4212535	4212535	Europe
1957616	1957616	Europe
4444518	4444518	Europe
3430036	3430036	Europe
1476212	1476212	Europe
2867660	2867660	Europe
2568393	2568393	Europe
3861464	3861464	Europe
5799458	5799458	Europe
4862969	4862969	Europe
4878998	4878998	Europe
4444755	4444755	Asia
2288316	2288316	Europe
4830172	4830172	Europe
5855498	5855498	Europe
2905883	2905883	Europe
3903360	3903360	Europe
1468263	1468263	Europe
2091477	2091477	Europe
5784700	5784700	Europe
4493083	4493083	Europe
2282880	2282880	Europe
4636718	4636718	Europe
5695832	5695832	Europe
2269625	2269625	Europe
4307105	4307105	Europe
5831173	5831173	Europe
2929828	2929828	Europe
2764382	2764382	Europe
2142750	2142750	Europe
5539263	5539263	Europe
1047805	1047805	Europe
3607142	3607142	Europe
1416398	1416398	Europe
5418334	5418334	Europe
3738425	3738425	Europe
2636729	2636729	Europe
3397446	3397446	Europe
4066269	4066269	Europe
5450195	5450195	Europe
5059611	5059611	Europe
2699007	2699007	Europe
3072354	3072354	Europe
4160738	4160738	Europe
1901292	1901292	Europe
5622655	5622655	Africa
3725917	3725917	Europe
4363157	4363157	Europe
2228543	2228543	Europe
3594232	3594232	Europe
2934818	2934818	
4813887	4813887	Europe
3719095	3719095	Europe
1261140	1261140	Europe
2302643	2302643	Europe
1645373	1645373	Europe
1615872	1615872	Europe
2926391	2926391	Europe
4739996	4739996	Europe
4685812	4685812	Europe
1134297	1134297	Europe
3231389	3231389	Europe
2639011	2639011	Europe
2353791	2353791	Europe
3523839	3523839	Europe
2884994	2884994	
5232815	5232815	Europe
2608617	2608617	Europe
3367494	3367494	Europe
2214436	2214436	Europe
2157663	2157663	Europe
1376707	1376707	Europe
5687262	5687262	Europe
5383845	5383845	Europe
3187768	3187768	Europe
3027669	3027669	Europe
4264265	4264265	Europe
2319537	2319537	Europe
5461529	5461529	Europe
2759169	2759169	Europe
2941317	2941317	Europe
3780916	3780916	Europe
2858231	2858231	Europe
1223704	1223704	Europe
5393388	5393388	Europe
5160898	5160898	Europe
3636917	3636917	Europe
