PC	H	varH	pvalNorm	signal	omega	R2	Ratio	dataset	gwas	contrasts
14	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	2.21175312751204e-05	0.503039267574074	0.742153792422266	HGDP1KG	e50	eas-amr
15	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	6.17291490880357e-05	0.503042373303701	0.742158374428423	HGDP1KG	e50	eas-amr
16	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	-0.000109742527085722	0.503052189270486	0.742172856313726	HGDP1KG	e50	eas-amr
17	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	0.000315633086888959	0.50313338763	0.742292651475527	HGDP1KG	e50	eas-amr
18	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	0.000653228005842411	0.503481173663795	0.742805754011592	HGDP1KG	e50	eas-amr
19	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	-0.000147749172368226	0.503498966008362	0.742832003763545	HGDP1KG	e50	eas-amr
20	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	0.000295645558855479	0.503570206216825	0.742937107269955	HGDP1KG	e50	eas-amr
21	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	-0.00022354950953851	0.503610937702798	0.742997200047467	HGDP1KG	e50	eas-amr
22	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	-0.000206343525310468	0.503645640532132	0.743048398508617	HGDP1KG	e50	eas-amr
23	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	0.000338906745892155	0.503739255101512	0.743186511797519	HGDP1KG	e50	eas-amr
24	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	-0.000270632866870677	0.503798950784986	0.743274583208117	HGDP1KG	e50	eas-amr
25	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	6.70427540970707e-05	0.503802614205727	0.743279987998104	HGDP1KG	e50	eas-amr
26	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	0.00033514456521559	0.503894161874047	0.743415051905855	HGDP1KG	e50	eas-amr
27	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	0.000389132644106269	0.504017579790364	0.743597135255112	HGDP1KG	e50	eas-amr
28	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	2.92276720017358e-05	0.504018276038443	0.74359816245753	HGDP1KG	e50	eas-amr
