PC	H	varH	signal	B	pvalB	lcB	ucB	B2	R2	pvalR2	lcR2	ucR2	Ratio	lcRatio	ucRatio	dataset	gwas	contrasts
21	7.85881916240091e-05	1.86591409005732e-11	0.746816377998468	0.111022491532098	0.0129912765968004	0.0235247178417796	0.198520265222416	0.0123259936259948	0.225416474186832	1.078648672179e-16			0.301836543530242			InUKBB	WBS-R_500	England-NorthernIreland
22	7.85881916240091e-05	1.86591409005732e-11	0.746816377998468	0.0264931451170018	0.554503159377627	-0.0615180107170014	0.114504300951005	0.000701886738190514	0.226118360438577	2.3541699342322e-16			0.302776381316909			InUKBB	WBS-R_500	England-NorthernIreland
23	7.85881916240091e-05	1.86591409005732e-11	0.746816377998468	0.0893672789641546	0.0457915774947735	0.00167749912676622	0.177057058801543	0.00798651054945702	0.234104869636173	7.31768361945746e-17			0.313470454763719			InUKBB	WBS-R_500	England-NorthernIreland
24	7.85881916240091e-05	1.86591409005732e-11	0.746816377998468	-0.0417268272612318	0.351796405951751	-0.129692206651763	0.046238552129299	0.00174112811328868	0.235846000323494	1.18407368696839e-16			0.315801858758884			InUKBB	WBS-R_500	England-NorthernIreland
25	7.85881916240091e-05	1.86591409005732e-11	0.746816377998468	0.035504399485538	0.428264333009131	-0.0524821507964329	0.123490949767509	0.00126056238282867	0.237106557436385	2.14197523888214e-16			0.317489766456181			InUKBB	WBS-R_500	England-NorthernIreland
26	7.85881916240091e-05	1.86591409005732e-11	0.746816377998468	0.0276616359270764	0.53716681556942	-0.0603467332619507	0.115670005116104	0.000765166102162126	0.237871726383404	4.34016236088056e-16			0.318514340862369			InUKBB	WBS-R_500	England-NorthernIreland
27	7.85881916240091e-05	1.86591409005732e-11	0.746816377998468	0.0457653439349568	0.307103759551168	-0.0421844661904035	0.133715154060317	0.00209446670548488	0.239966200878917	6.12601247082605e-16			0.321318878305865			InUKBB	WBS-R_500	England-NorthernIreland
28	7.85881916240091e-05	1.86591409005732e-11	0.746816377998468	0.0265865693555919	0.55310709337845	-0.061424368104202	0.114597506815386	0.000706845670099699	0.240673046926553	1.22202599129577e-15			0.322265357344702			InUKBB	WBS-R_500	England-NorthernIreland
29	7.85881916240091e-05	1.86591409005732e-11	0.746816377998468	-0.0201449282938201	0.653162993819031	-0.108169120983284	0.0678792643956436	0.000405818135963156	0.241078865565874	2.5903710738604e-15			0.322808755496212			InUKBB	WBS-R_500	England-NorthernIreland
30	7.85881916240091e-05	1.86591409005732e-11	0.746816377998468	0.0346239020580103	0.43981369090055	-0.053365368098021	0.122613172214042	0.00119881459372269	0.242277676079328	4.41942499415045e-15			0.324413983432785			InUKBB	WBS-R_500	England-NorthernIreland
