PC	H	varH	signal	B	pvalB	lcB	ucB	B2	R2	pvalR2	lcR2	ucR2	Ratio	lcRatio	ucRatio	dataset	gwas	contrasts
36	2.45372451095784e-05	1.88880795841557e-12	0.0955281004551015	-0.0112772635093305	0.000362122263359809	-0.0174749566951636	-0.00507957032349749	0.000127176672258878	0.0244053093187802	0			0.255477803939488			HGDP1KG	e5	eurasia-long
37	2.45372451095784e-05	1.88880795841557e-12	0.0955281004551015	0.00252688694699347	0.424253823839402	-0.00367118058951752	0.00872495448350446	6.38515764288597e-06	0.0244116944757564	0			0.255544644554405			HGDP1KG	e5	eurasia-long
38	2.45372451095784e-05	1.88880795841557e-12	0.0955281004551015	0.000766471999420965	0.808488260622646	-0.00543161350437959	0.00696455750322152	5.87479325896371e-07	0.0244122819531269	0			0.25555079434036			HGDP1KG	e5	eurasia-long
39	2.45372451095784e-05	1.88880795841557e-12	0.0955281004551015	0.00392417349248271	0.214634608112156	-0.00227386610915869	0.0101222130941241	1.53991375991039e-05	0.0244276810897115	0			0.255711994411452			HGDP1KG	e5	eurasia-long
40	2.45372451095784e-05	1.88880795841557e-12	0.0955281004551015	0.00170229319781129	0.590365784848479	-0.00449578514619178	0.00790037154181436	2.89780213131458e-06	0.0244305788976349	0			0.25574232902409			HGDP1KG	e5	eurasia-long
1	3.66180933959102e-05	2.04092184692212e-12	0.424058477358416	0.240573319237472	0	0.234557263731535	0.24658937474341	0.0578755219289349	0.0578755219289349	0			0.136480049377761			HGDP1KG	e5	eur-lat
2	3.66180933959102e-05	2.04092184692212e-12	0.424058477358416	-0.328982285750843	0	-0.334835363315974	-0.323129208185712	0.108229344337849	0.166104865298498	0			0.391702734804912			HGDP1KG	e5	eur-lat
3	3.66180933959102e-05	2.04092184692212e-12	0.424058477358416	-0.112329320302377	4.16520304708342e-278	-0.118488180142829	-0.106170460461926	0.0126178761995941	0.178722740840525	0			0.421457771470201			HGDP1KG	e5	eur-lat
4	3.66180933959102e-05	2.04092184692212e-12	0.424058477358416	0.246140843510628	0	0.240133446098304	0.252148240922951	0.0605853148441233	0.239308052376977	0			0.56432795275712			HGDP1KG	e5	eur-lat
5	3.66180933959102e-05	2.04092184692212e-12	0.424058477358416	-0.0440195175166713	4.35614254803083e-44	-0.0502115968567936	-0.0378274381765489	0.00193771792240053	0.241245769771253	0			0.5688974107393			HGDP1KG	e5	eur-lat
6	3.66180933959102e-05	2.04092184692212e-12	0.424058477358416	-0.00161068765534894	0.610515240651765	-0.00780876693987402	0.00458739162917615	2.59431472309345e-06	0.241248364085638	0			0.568903528561544			HGDP1KG	e5	eur-lat
7	3.66180933959102e-05	2.04092184692212e-12	0.424058477358416	-0.0021603674799043	0.494505467621112	-0.00835844034049402	0.00403770538068542	4.66718764822806e-06	0.241253031264404	0			0.568914534540706			HGDP1KG	e5	eur-lat
8	3.66180933959102e-05	2.04092184692212e-12	0.424058477358416	-0.00198298985935349	0.530613855036681	-0.00818106499755574	0.00421508527884877	3.93224878229877e-06	0.241256963529245	0			0.568923807471331			HGDP1KG	e5	eur-lat
9	3.66180933959102e-05	2.04092184692212e-12	0.424058477358416	0.00685793275383698	0.0301079634750902	0.000659991182997223	0.0130558743246767	4.70312416561501e-05	0.241303994781643	0			0.56903471494025			HGDP1KG	e5	eur-lat
10	3.66180933959102e-05	2.04092184692212e-12	0.424058477358416	-0.00834241801772739	0.00833677791582601	-0.0145402896575478	-0.00214454637790701	6.95959383825026e-05	0.241373590730029	0			0.569198833692973			HGDP1KG	e5	eur-lat
11	3.66180933959102e-05	2.04092184692212e-12	0.424058477358416	0.00805240940161315	0.0108838867756032	0.0018545230264568	0.0142502957767695	6.48412971711878e-05	0.241438432001234	0			0.569351740130806			HGDP1KG	e5	eur-lat
12	3.66180933959102e-05	2.04092184692212e-12	0.424058477358416	0.0139049325855512	1.09614199342197e-05	0.00770744448135254	0.0201024206897499	0.000193347150208724	0.241631779162562	0			0.569807684703669			HGDP1KG	e5	eur-lat
13	3.66180933959102e-05	2.04092184692212e-12	0.424058477358416	0.00242558069420472	0.443065162712819	-0.00377248839715064	0.00862364978556007	5.88344170409863e-06	0.241637662592429	0			0.569821558804012			HGDP1KG	e5	eur-lat
14	3.66180933959102e-05	2.04092184692212e-12	0.424058477358416	0.00697188338935852	0.0274749887109755	0.000773946702469078	0.013169820076248	4.86071579948133e-05	0.241686269670089	0			0.569936182329436			HGDP1KG	e5	eur-lat
15	3.66180933959102e-05	2.04092184692212e-12	0.424058477358416	0.00231474555786991	0.464181600765942	-0.00388332516171116	0.00851281627745098	5.3580469976785e-06	0.241691627714181	0			0.569948817483259			HGDP1KG	e5	eur-lat
16	3.66180933959102e-05	2.04092184692212e-12	0.424058477358416	0.00423668820634831	0.18032738026373	-0.00196134349145921	0.0104347199041558	1.79495269578109e-05	0.241709577271006	0			0.569991145505888			HGDP1KG	e5	eur-lat
17	3.66180933959102e-05	2.04092184692212e-12	0.424058477358416	-0.00669489483336343	0.034250606848327	-0.0128928432520843	-0.000496946414642607	4.48216168297964e-05	0.241754398778487	0			0.570096842030952			HGDP1KG	e5	eur-lat
18	3.66180933959102e-05	2.04092184692212e-12	0.424058477358416	0.00249207311593993	0.430665069512642	-0.00370599496206627	0.00869014119394613	6.21042841519055e-06	0.241760609184226	0			0.570111487194462			HGDP1KG	e5	eur-lat
19	3.66180933959102e-05	2.04092184692212e-12	0.424058477358416	-0.00694979141929295	0.0279693448773217	-0.0131477290593387	-0.000751853779247147	4.82996007716778e-05	0.241808908786819	0			0.570225385642841			HGDP1KG	e5	eur-lat
