H	varH	Signal	PC	B2	R2	Ratio	lc	uc	se	estimate	dataset	gwas	contrasts
3.27581504802103e-05	1.10092502475504e-11	0.367573373927555	42	0.000914223813333897	0.123608755286133	0.336283213240834					HGDP1KG	e5_500	sdi-eur
3.27581504802103e-05	1.10092502475504e-11	0.367573373927555	43	3.7660464605867e-05	0.123993581653799	0.337330150791165					HGDP1KG	e5_500	sdi-eur
3.27581504802103e-05	1.10092502475504e-11	0.367573373927555	44	0.000334952270583948	0.124616815332724	0.339025686221997					HGDP1KG	e5_500	sdi-eur
3.27581504802103e-05	1.10092502475504e-11	0.367573373927555	45	0.043287654044467	0.159739589125171	0.434578781967636					HGDP1KG	e5_500	sdi-eur
3.27581504802103e-05	1.10092502475504e-11	0.367573373927555	46	0.0173367142360915	0.181492028283145	0.493757277203966					HGDP1KG	e5_500	sdi-eur
3.27581504802103e-05	1.10092502475504e-11	0.367573373927555	47	0.00104861102512397	0.183122867370531	0.498194048752352					HGDP1KG	e5_500	sdi-eur
3.27581504802103e-05	1.10092502475504e-11	0.367573373927555	48	0.000263430377439105	0.183759413561818	0.499925801475586					HGDP1KG	e5_500	sdi-eur
3.27581504802103e-05	1.10092502475504e-11	0.367573373927555	49	0.000134965898393059	0.184383933875273	0.501624837253889					HGDP1KG	e5_500	sdi-eur
3.27581504802103e-05	1.10092502475504e-11	0.367573373927555	50	9.12548996482741e-06	0.184812984129633	0.502792087889526					HGDP1KG	e5_500	sdi-eur
3.27581504802103e-05	1.10092502475504e-11	0.367573373927555	51	0.00264978709778926	0.185099944325447	0.503572776089945					HGDP1KG	e5_500	sdi-eur
3.27581504802103e-05	1.10092502475504e-11	0.367573373927555	52	2.65408971051956e-05	0.185130085905098	0.503654777621583					HGDP1KG	e5_500	sdi-eur
3.27581504802103e-05	1.10092502475504e-11	0.367573373927555	53	0.000210545471214404	0.185140003331577	0.503681758429179					HGDP1KG	e5_500	sdi-eur
3.27581504802103e-05	1.10092502475504e-11	0.367573373927555	54	0.00157402574436769	0.185306758118861	0.504135422375243					HGDP1KG	e5_500	sdi-eur
3.27581504802103e-05	1.10092502475504e-11	0.367573373927555	55	1.82383858997159e-05	0.185314398184113	0.504156207518548					HGDP1KG	e5_500	sdi-eur
3.27581504802103e-05	1.10092502475504e-11	0.367573373927555	56	0.00746582765438083	0.188123310042622	0.511797979359897					HGDP1KG	e5_500	sdi-eur
3.27581504802103e-05	1.10092502475504e-11	0.367573373927555	57	0.000144989655622084	0.188176215687355	0.511941911560882					HGDP1KG	e5_500	sdi-eur
3.27581504802103e-05	1.10092502475504e-11	0.367573373927555	58	0.000582919149141717	0.188322409194581	0.51233963761395					HGDP1KG	e5_500	sdi-eur
3.27581504802103e-05	1.10092502475504e-11	0.367573373927555	59	0.00174840049792428	0.188342684948222	0.512394798719404					HGDP1KG	e5_500	sdi-eur
3.27581504802103e-05	1.10092502475504e-11	0.367573373927555	60	0.000193023593875595	0.189828177851069	0.516436149394439					HGDP1KG	e5_500	sdi-eur
3.27581504802103e-05	1.10092502475504e-11	0.367573373927555	61	0.00194757714758642	0.19131450531463	0.520479770529668					HGDP1KG	e5_500	sdi-eur
3.27581504802103e-05	1.10092502475504e-11	0.367573373927555	62	0.0256629697391562	0.210532133821186	0.572762198664257					HGDP1KG	e5_500	sdi-eur
3.27581504802103e-05	1.10092502475504e-11	0.367573373927555	63	0.00340766367274801	0.211692235415238	0.575918307556629					HGDP1KG	e5_500	sdi-eur
3.27581504802103e-05	1.10092502475504e-11	0.367573373927555	64	0.0028948666852947	0.213951264782409	0.582064099192821					HGDP1KG	e5_500	sdi-eur
3.27581504802103e-05	1.10092502475504e-11	0.367573373927555	65	0.0082640558995289	0.217696195660828	0.592252353141697					HGDP1KG	e5_500	sdi-eur
3.27581504802103e-05	1.10092502475504e-11	0.367573373927555	66	0.00112633597946466	0.217701750253511	0.592267464662493					HGDP1KG	e5_500	sdi-eur
3.27581504802103e-05	1.10092502475504e-11	0.367573373927555	67	4.79339558504152e-05	0.22153415571485	0.602693697173268					HGDP1KG	e5_500	sdi-eur
3.27581504802103e-05	1.10092502475504e-11	0.367573373927555	68	0.00071361729781644	0.222581419683148	0.605542826197787					HGDP1KG	e5_500	sdi-eur
3.27581504802103e-05	1.10092502475504e-11	0.367573373927555	69	2.34952630206075e-05	0.222675103544542	0.605797697382807					HGDP1KG	e5_500	sdi-eur
3.27581504802103e-05	1.10092502475504e-11	0.367573373927555	70	0.00193057450891429	0.224019919437215	0.609456329884676					HGDP1KG	e5_500	sdi-eur
3.27581504802103e-05	1.10092502475504e-11	0.367573373927555	71	0.000877282655808848	0.225945297558519	0.614694408205559					HGDP1KG	e5_500	sdi-eur
3.27581504802103e-05	1.10092502475504e-11	0.367573373927555	72	0.0110173626050566	0.232245580693525	0.631834613622742					HGDP1KG	e5_500	sdi-eur
3.27581504802103e-05	1.10092502475504e-11	0.367573373927555	73	0.00523225020030237	0.237002859070633	0.644777004760263					HGDP1KG	e5_500	sdi-eur
3.27581504802103e-05	1.10092502475504e-11	0.367573373927555	74	5.40297865451011e-05	0.237618006383721	0.646450540866851					HGDP1KG	e5_500	sdi-eur
3.27581504802103e-05	1.10092502475504e-11	0.367573373927555	75	3.37519423894422e-06	0.237625014825573	0.646469607650108					HGDP1KG	e5_500	sdi-eur
3.27581504802103e-05	1.10092502475504e-11	0.367573373927555	76	0.000397403631874621	0.238086696303242	0.647725633005633					HGDP1KG	e5_500	sdi-eur
3.27581504802103e-05	1.10092502475504e-11	0.367573373927555	77	7.53233938185934e-06	0.238125290302529	0.647830629727443					HGDP1KG	e5_500	sdi-eur
3.27581504802103e-05	1.10092502475504e-11	0.367573373927555	78	0.00181365432821179	0.2390120327201	0.650243052608067					HGDP1KG	e5_500	sdi-eur
3.27581504802103e-05	1.10092502475504e-11	0.367573373927555	79	0.00274966183582285	0.241989131625269	0.658342384921936					HGDP1KG	e5_500	sdi-eur
3.27581504802103e-05	1.10092502475504e-11	0.367573373927555	80	0.00131589942406702	0.242816145622364	0.660592313931368					HGDP1KG	e5_500	sdi-eur
2.72841326062279e-05	8.39323337679097e-12	0.163660020278114	1	1.67945082317129e-07	1.67945082317115e-07	1.02618270504744e-06					HGDP1KG	e5_500	eas-nfe
2.72841326062279e-05	8.39323337679097e-12	0.163660020278114	2	0.00706131992020168	0.00706148786884616	0.0431472992417225					HGDP1KG	e5_500	eas-nfe
2.72841326062279e-05	8.39323337679097e-12	0.163660020278114	3	1.35948626433616e-05	0.00707508272727633	0.0432303669231701					HGDP1KG	e5_500	eas-nfe
2.72841326062279e-05	8.39323337679097e-12	0.163660020278114	4	0.000440772719122742	0.00751585557607624	0.0459235894221707					HGDP1KG	e5_500	eas-nfe
2.72841326062279e-05	8.39323337679097e-12	0.163660020278114	5	1.02487487855883e-05	0.00752610430936254	0.0459862115168575					HGDP1KG	e5_500	eas-nfe
2.72841326062279e-05	8.39323337679097e-12	0.163660020278114	6	0.0031247545569424	0.0106508591634468	0.0650791753865565					HGDP1KG	e5_500	eas-nfe
2.72841326062279e-05	8.39323337679097e-12	0.163660020278114	7	0.00050497851194519	0.0111558376446727	0.0681647089235056					HGDP1KG	e5_500	eas-nfe
2.72841326062279e-05	8.39323337679097e-12	0.163660020278114	8	2.07568253480947e-07	0.0111560452046346	0.068165977162148					HGDP1KG	e5_500	eas-nfe
2.72841326062279e-05	8.39323337679097e-12	0.163660020278114	9	0.00110883623196701	0.012264881079293	0.0749412169108301					HGDP1KG	e5_500	eas-nfe
2.72841326062279e-05	8.39323337679097e-12	0.163660020278114	10	0.00276485814471948	0.0150297394476943	0.0918351312810155					HGDP1KG	e5_500	eas-nfe
2.72841326062279e-05	8.39323337679097e-12	0.163660020278114	11	0.000498968644336649	0.0155287087468177	0.0948839473466345					HGDP1KG	e5_500	eas-nfe
2.72841326062279e-05	8.39323337679097e-12	0.163660020278114	12	0.000127357276247158	0.0156560659932061	0.0956621291296503					HGDP1KG	e5_500	eas-nfe
2.72841326062279e-05	8.39323337679097e-12	0.163660020278114	13	0.00055385551756698	0.0162099218076809	0.0990463143053185					HGDP1KG	e5_500	eas-nfe
2.72841326062279e-05	8.39323337679097e-12	0.163660020278114	14	0.00163121257216887	0.0178411352010181	0.109013399672687					HGDP1KG	e5_500	eas-nfe
2.72841326062279e-05	8.39323337679097e-12	0.163660020278114	15	0.00623665981027144	0.0240777954669422	0.147120814393313					HGDP1KG	e5_500	eas-nfe
2.72841326062279e-05	8.39323337679097e-12	0.163660020278114	16	0.00450459712241508	0.0285823941222029	0.174644938168966					HGDP1KG	e5_500	eas-nfe
2.72841326062279e-05	8.39323337679097e-12	0.163660020278114	17	0.00104521300474216	0.0296276067847334	0.181031425600376					HGDP1KG	e5_500	eas-nfe
2.72841326062279e-05	8.39323337679097e-12	0.163660020278114	18	0.00271247030346267	0.0323400779503493	0.197605242229547					HGDP1KG	e5_500	eas-nfe
2.72841326062279e-05	8.39323337679097e-12	0.163660020278114	19	0.00111765863930467	0.0334577378515305	0.204434398790092					HGDP1KG	e5_500	eas-nfe
2.72841326062279e-05	8.39323337679097e-12	0.163660020278114	20	1.34476190668262e-05	0.033471185351992	0.204516566080788					HGDP1KG	e5_500	eas-nfe
2.72841326062279e-05	8.39323337679097e-12	0.163660020278114	21	2.23769023856854e-06	0.0334734230975422	0.204530239215781					HGDP1KG	e5_500	eas-nfe
2.72841326062279e-05	8.39323337679097e-12	0.163660020278114	22	0.000346230225744289	0.033819654413455	0.206645791415545					HGDP1KG	e5_500	eas-nfe
2.72841326062279e-05	8.39323337679097e-12	0.163660020278114	23	0.00193864487802711	0.0357583003824319	0.218491359842595					HGDP1KG	e5_500	eas-nfe
2.72841326062279e-05	8.39323337679097e-12	0.163660020278114	24	0.000502502357879184	0.0362608017371296	0.221561757572253					HGDP1KG	e5_500	eas-nfe
2.72841326062279e-05	8.39323337679097e-12	0.163660020278114	25	0.000632780883872628	0.0368935832384301	0.225428196670973					HGDP1KG	e5_500	eas-nfe
2.72841326062279e-05	8.39323337679097e-12	0.163660020278114	26	0.00216311627909107	0.0390567019499668	0.238645344682202					HGDP1KG	e5_500	eas-nfe
2.72841326062279e-05	8.39323337679097e-12	0.163660020278114	27	0.000713282562731758	0.0397699842484255	0.24300366198686					HGDP1KG	e5_500	eas-nfe
2.72841326062279e-05	8.39323337679097e-12	0.163660020278114	28	0.000522788301920401	0.040292773166627	0.246198021350333					HGDP1KG	e5_500	eas-nfe
2.72841326062279e-05	8.39323337679097e-12	0.163660020278114	29	3.56936749476871e-05	0.0403284668185881	0.246416117693596					HGDP1KG	e5_500	eas-nfe
2.72841326062279e-05	8.39323337679097e-12	0.163660020278114	30	0.00662339709388623	0.0469518654915607	0.286886592166941					HGDP1KG	e5_500	eas-nfe
2.72841326062279e-05	8.39323337679097e-12	0.163660020278114	31	0.00136999640325207	0.0483218645163761	0.295257598247029					HGDP1KG	e5_500	eas-nfe
2.72841326062279e-05	8.39323337679097e-12	0.163660020278114	32	0.00314977239797377	0.0514716383419007	0.314503433730686					HGDP1KG	e5_500	eas-nfe
2.72841326062279e-05	8.39323337679097e-12	0.163660020278114	33	0.00157925043084386	0.0530508882553299	0.324153010400331					HGDP1KG	e5_500	eas-nfe
