PC	H	varH	pvalNorm	signal	omega	R2	Ratio	dataset	gwas	contrasts
11	0.000180064494118837	6.03260077368801e-12	0	0.885246751002396	0.359436865516948	0.68028655917423	0.768471116560347	InUKBB	e10	England-RepublicOfIrelend
12	0.000180064494118837	6.03260077368801e-12	0	0.885246751002396	0.195895865141386	0.686812540798398	0.775843051692306	InUKBB	e10	England-RepublicOfIrelend
13	0.000180064494118837	6.03260077368801e-12	0	0.885246751002396	0.432390167362834	0.718606587375959	0.81175851429249	InUKBB	e10	England-RepublicOfIrelend
14	0.000180064494118837	6.03260077368801e-12	0	0.885246751002396	-0.0830413963421696	0.719779272701272	0.813083213111193	InUKBB	e10	England-RepublicOfIrelend
15	0.000180064494118837	6.03260077368801e-12	0	0.885246751002396	-0.0269603918370948	0.719902880024126	0.813222843471557	InUKBB	e10	England-RepublicOfIrelend
16	0.000180064494118837	6.03260077368801e-12	0	0.885246751002396	0.0238157912011525	0.719999333854867	0.813331800472113	InUKBB	e10	England-RepublicOfIrelend
17	0.000180064494118837	6.03260077368801e-12	0	0.885246751002396	-0.0903967725094849	0.721388960296627	0.81490156216871	InUKBB	e10	England-RepublicOfIrelend
18	0.000180064494118837	6.03260077368801e-12	0	0.885246751002396	0.121509765931451	0.72389978383041	0.817737860105912	InUKBB	e10	England-RepublicOfIrelend
19	0.000180064494118837	6.03260077368801e-12	0	0.885246751002396	0.0926157043889564	0.72535847341402	0.819385637499003	InUKBB	e10	England-RepublicOfIrelend
20	0.000180064494118837	6.03260077368801e-12	0	0.885246751002396	-0.00917870635266861	0.72537280067245	0.819401821979109	InUKBB	e10	England-RepublicOfIrelend
21	0.000180064494118837	6.03260077368801e-12	0	0.885246751002396	-0.108066394666627	0.727358782697951	0.82164524396654	InUKBB	e10	England-RepublicOfIrelend
22	0.000180064494118837	6.03260077368801e-12	0	0.885246751002396	0.0876849508187511	0.728666294412373	0.823122246523107	InUKBB	e10	England-RepublicOfIrelend
23	0.000180064494118837	6.03260077368801e-12	0	0.885246751002396	-0.141965797022577	0.732093667454294	0.826993904948331	InUKBB	e10	England-RepublicOfIrelend
24	0.000180064494118837	6.03260077368801e-12	0	0.885246751002396	0.0282965522847691	0.73222982984738	0.827147717874423	InUKBB	e10	England-RepublicOfIrelend
25	0.000180064494118837	6.03260077368801e-12	0	0.885246751002396	-0.00952785182645411	0.732245267678775	0.827165156889452	InUKBB	e10	England-RepublicOfIrelend
26	0.000180064494118837	6.03260077368801e-12	0	0.885246751002396	-0.000464696512148947	0.732245304411146	0.827165198383388	InUKBB	e10	England-RepublicOfIrelend
27	0.000180064494118837	6.03260077368801e-12	0	0.885246751002396	0.162638764757901	0.736743526324377	0.83224651826187	InUKBB	e10	England-RepublicOfIrelend
28	0.000180064494118837	6.03260077368801e-12	0	0.885246751002396	0.389750782401534	0.762576100610093	0.861427731586251	InUKBB	e10	England-RepublicOfIrelend
29	0.000180064494118837	6.03260077368801e-12	0	0.885246751002396	0.22368239451545	0.771084683610832	0.871039269828108	InUKBB	e10	England-RepublicOfIrelend
30	0.000180064494118837	6.03260077368801e-12	0	0.885246751002396	0.11330444844676	0.773267847285403	0.873505433835035	InUKBB	e10	England-RepublicOfIrelend
31	0.000180064494118837	6.03260077368801e-12	0	0.885246751002396	-0.0792910392367605	0.774337000722392	0.874713180077287	InUKBB	e10	England-RepublicOfIrelend
32	0.000180064494118837	6.03260077368801e-12	0	0.885246751002396	0.0146377933065446	0.774373437288623	0.874754339862612	InUKBB	e10	England-RepublicOfIrelend
33	0.000180064494118837	6.03260077368801e-12	0	0.885246751002396	-0.0188407191222872	0.774433802742424	0.874822530402405	InUKBB	e10	England-RepublicOfIrelend
34	0.000180064494118837	6.03260077368801e-12	0	0.885246751002396	-0.00732017159724684	0.774442915091344	0.874832823971865	InUKBB	e10	England-RepublicOfIrelend
35	0.000180064494118837	6.03260077368801e-12	0	0.885246751002396	0.0510064380605482	0.774885344256904	0.875332604586771	InUKBB	e10	England-RepublicOfIrelend
36	0.000180064494118837	6.03260077368801e-12	0	0.885246751002396	-0.0274414930406108	0.775013403311345	0.875477263750215	InUKBB	e10	England-RepublicOfIrelend
37	0.000180064494118837	6.03260077368801e-12	0	0.885246751002396	0.00599536219743549	0.775019515943437	0.875484168753915	InUKBB	e10	England-RepublicOfIrelend
38	0.000180064494118837	6.03260077368801e-12	0	0.885246751002396	-0.00524977785967175	0.77502420282811	0.875489463192632	InUKBB	e10	England-RepublicOfIrelend
39	0.000180064494118837	6.03260077368801e-12	0	0.885246751002396	0.00449205938168482	0.775027634398406	0.875493339592396	InUKBB	e10	England-RepublicOfIrelend
40	0.000180064494118837	6.03260077368801e-12	0	0.885246751002396	-0.00120088309516515	0.775027879635067	0.875493616618728	InUKBB	e10	England-RepublicOfIrelend
1	0.000185038169704001	5.22898121069336e-12	0	0.889873301584079	0.302247171807303	0.0296817657113951	0.0333550469022478	InUKBB	e10	England-Scotland
2	0.000185038169704001	5.22898121069336e-12	0	0.889873301584079	0.0649783742221726	0.0310536035656478	0.0348966572099294	InUKBB	e10	England-Scotland
3	0.000185038169704001	5.22898121069336e-12	0	0.889873301584079	0.287105767949992	0.0578359781947989	0.0649934974921082	InUKBB	e10	England-Scotland
4	0.000185038169704001	5.22898121069336e-12	0	0.889873301584079	0.00614160065388065	0.0578482341277445	0.0650072701639299	InUKBB	e10	England-Scotland
5	0.000185038169704001	5.22898121069336e-12	0	0.889873301584079	-0.028227463939968	0.0581071222895641	0.065298197154726	InUKBB	e10	England-Scotland
6	0.000185038169704001	5.22898121069336e-12	0	0.889873301584079	-0.0567793179060606	0.0591545961268049	0.0664753016204698	InUKBB	e10	England-Scotland
7	0.000185038169704001	5.22898121069336e-12	0	0.889873301584079	-0.0731071995227652	0.0608911436364617	0.0684267564023646	InUKBB	e10	England-Scotland
8	0.000185038169704001	5.22898121069336e-12	0	0.889873301584079	-0.000448215986307925	0.0608912089630643	0.0684268298134923	InUKBB	e10	England-Scotland
9	0.000185038169704001	5.22898121069336e-12	0	0.889873301584079	1.36207366123784	0.663681757797446	0.7458160129268	InUKBB	e10	England-Scotland
10	0.000185038169704001	5.22898121069336e-12	0	0.889873301584079	0.0799002006442311	0.665756006818255	0.748146961632775	InUKBB	e10	England-Scotland
11	0.000185038169704001	5.22898121069336e-12	0	0.889873301584079	0.262576194091105	0.688157429259591	0.773320682882147	InUKBB	e10	England-Scotland
12	0.000185038169704001	5.22898121069336e-12	0	0.889873301584079	0.149129160754818	0.695383333003579	0.781440831819221	InUKBB	e10	England-Scotland
13	0.000185038169704001	5.22898121069336e-12	0	0.889873301584079	0.323202052957189	0.729323513260966	0.819581295407654	InUKBB	e10	England-Scotland
14	0.000185038169704001	5.22898121069336e-12	0	0.889873301584079	-0.0624707091291142	0.730591506372389	0.821006209616414	InUKBB	e10	England-Scotland
15	0.000185038169704001	5.22898121069336e-12	0	0.889873301584079	-0.0284375551279812	0.730854259868215	0.821301480297486	InUKBB	e10	England-Scotland
16	0.000185038169704001	5.22898121069336e-12	0	0.889873301584079	0.023486425732912	0.731033483885098	0.821502884268775	InUKBB	e10	England-Scotland
17	0.000185038169704001	5.22898121069336e-12	0	0.889873301584079	-0.0667145568011494	0.732479606997444	0.823127973042392	InUKBB	e10	England-Scotland
18	0.000185038169704001	5.22898121069336e-12	0	0.889873301584079	0.0993780455058957	0.735688435296004	0.826733911430303	InUKBB	e10	England-Scotland
19	0.000185038169704001	5.22898121069336e-12	0	0.889873301584079	0.07054951683669	0.737305596895483	0.828551205641288	InUKBB	e10	England-Scotland
20	0.000185038169704001	5.22898121069336e-12	0	0.889873301584079	-0.00594789980566984	0.737317091658757	0.82856412294452	InUKBB	e10	England-Scotland
21	0.000185038169704001	5.22898121069336e-12	0	0.889873301584079	-0.0885800342032448	0.739866488856025	0.831429022018051	InUKBB	e10	England-Scotland
22	0.000185038169704001	5.22898121069336e-12	0	0.889873301584079	0.0730433813771103	0.741600008660603	0.833377074399768	InUKBB	e10	England-Scotland
23	0.000185038169704001	5.22898121069336e-12	0	0.889873301584079	-0.122980101985286	0.746514011371525	0.838899211879536	InUKBB	e10	England-Scotland
24	0.000185038169704001	5.22898121069336e-12	0	0.889873301584079	0.0286602413851517	0.746780895207646	0.839199124053152	InUKBB	e10	England-Scotland
25	0.000185038169704001	5.22898121069336e-12	0	0.889873301584079	-0.00268740420359732	0.746783241798467	0.839201761047449	InUKBB	e10	England-Scotland
26	0.000185038169704001	5.22898121069336e-12	0	0.889873301584079	0.000853345522136364	0.746783478371113	0.839202026897257	InUKBB	e10	England-Scotland
27	0.000185038169704001	5.22898121069336e-12	0	0.889873301584079	0.146405738285178	0.753747831639465	0.84702825705379	InUKBB	e10	England-Scotland
28	0.000185038169704001	5.22898121069336e-12	0	0.889873301584079	0.337429270012165	0.790741805035015	0.888600437418902	InUKBB	e10	England-Scotland
29	0.000185038169704001	5.22898121069336e-12	0	0.889873301584079	0.201075584105204	0.803878439118571	0.90336280197144	InUKBB	e10	England-Scotland
30	0.000185038169704001	5.22898121069336e-12	0	0.889873301584079	0.112134522117302	0.807963919283069	0.907953882698579	InUKBB	e10	England-Scotland
31	0.000185038169704001	5.22898121069336e-12	0	0.889873301584079	-0.0758997522640496	0.809835654955997	0.910057255919909	InUKBB	e10	England-Scotland
32	0.000185038169704001	5.22898121069336e-12	0	0.889873301584079	0.00846515778297567	0.809858937180146	0.910083419446905	InUKBB	e10	England-Scotland
33	0.000185038169704001	5.22898121069336e-12	0	0.889873301584079	-0.0256908127481384	0.810073384730211	0.910324406056666	InUKBB	e10	England-Scotland
34	0.000185038169704001	5.22898121069336e-12	0	0.889873301584079	-0.00975150100571664	0.810104280854821	0.910359125746036	InUKBB	e10	England-Scotland
35	0.000185038169704001	5.22898121069336e-12	0	0.889873301584079	0.047616005537519	0.810840948715646	0.911186960292273	InUKBB	e10	England-Scotland
36	0.000185038169704001	5.22898121069336e-12	0	0.889873301584079	-0.0297504402624568	0.811128524792725	0.911510125485079	InUKBB	e10	England-Scotland
37	0.000185038169704001	5.22898121069336e-12	0	0.889873301584079	0.00800440091916579	0.81114934218664	0.911533519145589	InUKBB	e10	England-Scotland
38	0.000185038169704001	5.22898121069336e-12	0	0.889873301584079	-0.00971460001996607	0.811180005471931	0.911567977180499	InUKBB	e10	England-Scotland
39	0.000185038169704001	5.22898121069336e-12	0	0.889873301584079	-0.0031760816146422	0.811183282936119	0.911571660248843	InUKBB	e10	England-Scotland
40	0.000185038169704001	5.22898121069336e-12	0	0.889873301584079	-0.00584509748969547	0.811194383544556	0.911584134618416	InUKBB	e10	England-Scotland
1	8.73302546110903e-05	2.01502009783235e-12	0	0.785774820026578	0.223247307547771	0.0190748969280608	0.0242752712888097	InUKBB	e10	England-Wales
2	8.73302546110903e-05	2.01502009783235e-12	0	0.785774820026578	0.0215489812209633	0.0192526196321346	0.0245014463959068	InUKBB	e10	England-Wales
3	8.73302546110903e-05	2.01502009783235e-12	0	0.785774820026578	0.13853515312806	0.0265979229153077	0.0338492940183653	InUKBB	e10	England-Wales
4	8.73302546110903e-05	2.01502009783235e-12	0	0.785774820026578	0.00278751986355764	0.0266008969407855	0.0338530788501034	InUKBB	e10	England-Wales
5	8.73302546110903e-05	2.01502009783235e-12	0	0.785774820026578	-0.0122267250452719	0.0266581124301746	0.0339258929540054	InUKBB	e10	England-Wales
6	8.73302546110903e-05	2.01502009783235e-12	0	0.785774820026578	-0.0280918142232299	0.0269601403022275	0.0343102624506542	InUKBB	e10	England-Wales
7	8.73302546110903e-05	2.01502009783235e-12	0	0.785774820026578	-0.0300262683466601	0.0273051996927143	0.0347493951152452	InUKBB	e10	England-Wales
8	8.73302546110903e-05	2.01502009783235e-12	0	0.785774820026578	0.0118781677398431	0.0273591982452769	0.034818115251328	InUKBB	e10	England-Wales
9	8.73302546110903e-05	2.01502009783235e-12	0	0.785774820026578	0.637173082796918	0.182742587735057	0.232563557749122	InUKBB	e10	England-Wales
10	8.73302546110903e-05	2.01502009783235e-12	0	0.785774820026578	0.0817370442906138	0.185299568895988	0.235817646701532	InUKBB	e10	England-Wales
11	8.73302546110903e-05	2.01502009783235e-12	0	0.785774820026578	0.105818084058792	0.189585143482992	0.24127159416559	InUKBB	e10	England-Wales
12	8.73302546110903e-05	2.01502009783235e-12	0	0.785774820026578	0.0532546139409907	0.190670586113195	0.242652960178523	InUKBB	e10	England-Wales
13	8.73302546110903e-05	2.01502009783235e-12	0	0.785774820026578	0.140431243400339	0.198218344862273	0.252258458543592	InUKBB	e10	England-Wales
14	8.73302546110903e-05	2.01502009783235e-12	0	0.785774820026578	-0.0209273828919527	0.198385961938368	0.252471772933189	InUKBB	e10	England-Wales
15	8.73302546110903e-05	2.01502009783235e-12	0	0.785774820026578	-0.0059930453407422	0.198399708158197	0.252489266774273	InUKBB	e10	England-Wales
16	8.73302546110903e-05	2.01502009783235e-12	0	0.785774820026578	0.000941027754219918	0.198400047054655	0.25248969806381	InUKBB	e10	England-Wales
17	8.73302546110903e-05	2.01502009783235e-12	0	0.785774820026578	-0.0317110837791703	0.198784913970984	0.25297949094915	InUKBB	e10	England-Wales
18	8.73302546110903e-05	2.01502009783235e-12	0	0.785774820026578	0.0308743582445035	0.199149740118698	0.253443779366667	InUKBB	e10	England-Wales
19	8.73302546110903e-05	2.01502009783235e-12	0	0.785774820026578	0.0294298355708748	0.199481226547761	0.253865638683883	InUKBB	e10	England-Wales
20	8.73302546110903e-05	2.01502009783235e-12	0	0.785774820026578	-0.00202534644585239	0.199482796546226	0.253867636709812	InUKBB	e10	England-Wales
21	8.73302546110903e-05	2.01502009783235e-12	0	0.785774820026578	-0.0232482256458073	0.199689653415903	0.254130888807494	InUKBB	e10	England-Wales
22	8.73302546110903e-05	2.01502009783235e-12	0	0.785774820026578	0.0206501235835529	0.199852859993954	0.254338590268386	InUKBB	e10	England-Wales
23	8.73302546110903e-05	2.01502009783235e-12	0	0.785774820026578	-0.0170100936986203	0.199963599880502	0.254479521084346	InUKBB	e10	England-Wales
24	8.73302546110903e-05	2.01502009783235e-12	0	0.785774820026578	0.00959012038811262	0.199998799296228	0.254524316889491	InUKBB	e10	England-Wales
25	8.73302546110903e-05	2.01502009783235e-12	0	0.785774820026578	0.000398790917804264	0.199998860157759	0.254524394343655	InUKBB	e10	England-Wales
