PC	H	varH	pvalNorm	signal	omega	R2	Ratio	dataset	gwas	contrasts
48	7.69528038796585e-05	2.58683186112163e-12	0	0.761605084580071	-0.000626553850258473	0.604249815203964	0.793389943735908	InUKBB	e50	NorthernIreland-Wales
49	7.69528038796585e-05	2.58683186112163e-12	0	0.761605084580071	0.00167025677920137	0.604256027726276	0.793398100879863	InUKBB	e50	NorthernIreland-Wales
50	7.69528038796585e-05	2.58683186112163e-12	0	0.761605084580071	0.000467070133082327	0.604263122678449	0.793407416668737	InUKBB	e50	NorthernIreland-Wales
51	7.69528038796585e-05	2.58683186112163e-12	0	0.761605084580071	-0.00470668774316073	0.604272034704577	0.793419118305593	InUKBB	e50	NorthernIreland-Wales
52	7.69528038796585e-05	2.58683186112163e-12	0	0.761605084580071	-0.000597804468509776	0.604272037727675	0.793419122274971	InUKBB	e50	NorthernIreland-Wales
53	7.69528038796585e-05	2.58683186112163e-12	0	0.761605084580071	-0.000214400877772005	0.604272338153694	0.793419516739274	InUKBB	e50	NorthernIreland-Wales
54	7.69528038796585e-05	2.58683186112163e-12	0	0.761605084580071	0.00172883454569291	0.604272905310361	0.793420261425305	InUKBB	e50	NorthernIreland-Wales
55	7.69528038796585e-05	2.58683186112163e-12	0	0.761605084580071	-0.00113867489266267	0.604274069095034	0.793421789493718	InUKBB	e50	NorthernIreland-Wales
56	7.69528038796585e-05	2.58683186112163e-12	0	0.761605084580071	-0.000269389117968301	0.604274070570031	0.793421791430414	InUKBB	e50	NorthernIreland-Wales
57	7.69528038796585e-05	2.58683186112163e-12	0	0.761605084580071	0.000249356206019052	0.604283968856291	0.793434788043041	InUKBB	e50	NorthernIreland-Wales
58	7.69528038796585e-05	2.58683186112163e-12	0	0.761605084580071	-0.00120146746645021	0.604284632806341	0.793435659820374	InUKBB	e50	NorthernIreland-Wales
59	7.69528038796585e-05	2.58683186112163e-12	0	0.761605084580071	-0.0029673324993702	0.604285488764895	0.793436783708032	InUKBB	e50	NorthernIreland-Wales
60	7.69528038796585e-05	2.58683186112163e-12	0	0.761605084580071	0.00158459016848838	0.60428584705677	0.793437254151156	InUKBB	e50	NorthernIreland-Wales
61	7.69528038796585e-05	2.58683186112163e-12	0	0.761605084580071	-0.00269702761696125	0.6042906629812	0.793443577539126	InUKBB	e50	NorthernIreland-Wales
62	7.69528038796585e-05	2.58683186112163e-12	0	0.761605084580071	0.000120667328691993	0.604291179439056	0.793444255656784	InUKBB	e50	NorthernIreland-Wales
63	7.69528038796585e-05	2.58683186112163e-12	0	0.761605084580071	0.00358518761924347	0.604292567627699	0.7934460783713	InUKBB	e50	NorthernIreland-Wales
64	7.69528038796585e-05	2.58683186112163e-12	0	0.761605084580071	0.00113994616420567	0.604293034050443	0.793446690792032	InUKBB	e50	NorthernIreland-Wales
65	7.69528038796585e-05	2.58683186112163e-12	0	0.761605084580071	-0.000301564564321397	0.604294606881446	0.793448755945003	InUKBB	e50	NorthernIreland-Wales
66	7.69528038796585e-05	2.58683186112163e-12	0	0.761605084580071	0.00185920239987558	0.604295728355678	0.793450228459111	InUKBB	e50	NorthernIreland-Wales
67	7.69528038796585e-05	2.58683186112163e-12	0	0.761605084580071	0.00213761255495297	0.604295728552101	0.793450228717018	InUKBB	e50	NorthernIreland-Wales
68	7.69528038796585e-05	2.58683186112163e-12	0	0.761605084580071	0.00276437479496789	0.604304339681898	0.793461535272044	InUKBB	e50	NorthernIreland-Wales
69	7.69528038796585e-05	2.58683186112163e-12	0	0.761605084580071	0.00348881425636341	0.604313920178158	0.793474114621177	InUKBB	e50	NorthernIreland-Wales
70	7.69528038796585e-05	2.58683186112163e-12	0	0.761605084580071	-0.00159949090645763	0.604314658127439	0.793475083560717	InUKBB	e50	NorthernIreland-Wales
71	7.69528038796585e-05	2.58683186112163e-12	0	0.761605084580071	0.000405718272350826	0.604316656282496	0.793477707171165	InUKBB	e50	NorthernIreland-Wales
72	7.69528038796585e-05	2.58683186112163e-12	0	0.761605084580071	0.00101223538940285	0.604321232477435	0.793483715790372	InUKBB	e50	NorthernIreland-Wales
73	7.69528038796585e-05	2.58683186112163e-12	0	0.761605084580071	0.00230573781120343	0.604331917716066	0.793497745684404	InUKBB	e50	NorthernIreland-Wales
74	7.69528038796585e-05	2.58683186112163e-12	0	0.761605084580071	0.00100951778133196	0.604333813705707	0.79350023514998	InUKBB	e50	NorthernIreland-Wales
75	7.69528038796585e-05	2.58683186112163e-12	0	0.761605084580071	0.00225626214655501	0.604334919380064	0.793501686918593	InUKBB	e50	NorthernIreland-Wales
76	7.69528038796585e-05	2.58683186112163e-12	0	0.761605084580071	-0.00163217113221607	0.604338524982613	0.793506421134031	InUKBB	e50	NorthernIreland-Wales
77	7.69528038796585e-05	2.58683186112163e-12	0	0.761605084580071	0.00233897246332252	0.60434007776002	0.793508459956301	InUKBB	e50	NorthernIreland-Wales
78	7.69528038796585e-05	2.58683186112163e-12	0	0.761605084580071	-0.00124051863768719	0.604344490387647	0.793514253808936	InUKBB	e50	NorthernIreland-Wales
79	7.69528038796585e-05	2.58683186112163e-12	0	0.761605084580071	-0.0010509804589977	0.604344620669675	0.793514424871382	InUKBB	e50	NorthernIreland-Wales
80	7.69528038796585e-05	2.58683186112163e-12	0	0.761605084580071	0.000913168463829248	0.604349971754491	0.793521450933739	InUKBB	e50	NorthernIreland-Wales
1	8.88289025080329e-05	3.60019244262312e-12	0	0.786263835549422	0.261185689449076	0.111720101604581	0.142089838745431	InUKBB	e50	RepublicOfIrelend-Scotland
2	8.88289025080329e-05	3.60019244262312e-12	0	0.786263835549422	0.492108133661192	0.508320958509167	0.646501766361879	InUKBB	e50	RepublicOfIrelend-Scotland
3	8.88289025080329e-05	3.60019244262312e-12	0	0.786263835549422	-0.215073257248739	0.584074935516039	0.742848531381202	InUKBB	e50	RepublicOfIrelend-Scotland
4	8.88289025080329e-05	3.60019244262312e-12	0	0.786263835549422	0.0228207165004634	0.584927821879169	0.743933264424449	InUKBB	e50	RepublicOfIrelend-Scotland
5	8.88289025080329e-05	3.60019244262312e-12	0	0.786263835549422	0.0145492708206898	0.585274491483806	0.744374171902273	InUKBB	e50	RepublicOfIrelend-Scotland
