PC	H	varH	pvalNorm	signal	omega	R2	Ratio	dataset	gwas	contrasts
15	0.0017926019678946	9.79129404033579e-10	0	0.987234290173064	-0.000132628429068067	0.982989707496528	0.995700531556909	HGDP1KG	ALL	eas-amr
16	0.0017926019678946	9.79129404033579e-10	0	0.987234290173064	-0.000145270985013871	0.982990380412023	0.995701213173727	HGDP1KG	ALL	eas-amr
17	0.0017926019678946	9.79129404033579e-10	0	0.987234290173064	0.000243789423352116	0.982992275188344	0.995703132450985	HGDP1KG	ALL	eas-amr
18	0.0017926019678946	9.79129404033579e-10	0	0.987234290173064	3.21328232425087e-05	0.982992308107304	0.995703165795613	HGDP1KG	ALL	eas-amr
19	0.0017926019678946	9.79129404033579e-10	0	0.987234290173064	-0.000731064993485618	0.983009346696736	0.995720424707303	HGDP1KG	ALL	eas-amr
20	0.0017926019678946	9.79129404033579e-10	0	0.987234290173064	0.000548494587133922	0.983018937722862	0.995730139752881	HGDP1KG	ALL	eas-amr
21	0.0017926019678946	9.79129404033579e-10	0	0.987234290173064	0.000127418480425213	0.983019455335314	0.995730664058467	HGDP1KG	ALL	eas-amr
22	0.0017926019678946	9.79129404033579e-10	0	0.987234290173064	-7.35202961790437e-05	0.983019627657639	0.995730838609053	HGDP1KG	ALL	eas-amr
23	0.0017926019678946	9.79129404033579e-10	0	0.987234290173064	0.000170511881736297	0.983020554582351	0.995731777519626	HGDP1KG	ALL	eas-amr
24	0.0017926019678946	9.79129404033579e-10	0	0.987234290173064	-0.00117955694837443	0.983064911552734	0.995776708060253	HGDP1KG	ALL	eas-amr
25	0.0017926019678946	9.79129404033579e-10	0	0.987234290173064	-0.000212142686721726	0.983066346401578	0.995778161462812	HGDP1KG	ALL	eas-amr
26	0.0017926019678946	9.79129404033579e-10	0	0.987234290173064	0.000355631279787389	0.983070378432138	0.995782245630674	HGDP1KG	ALL	eas-amr
27	0.0017926019678946	9.79129404033579e-10	0	0.987234290173064	0.000480282016739656	0.983077732324095	0.995789694614193	HGDP1KG	ALL	eas-amr
28	0.0017926019678946	9.79129404033579e-10	0	0.987234290173064	-0.000293719462348035	0.983080482701006	0.995792480555624	HGDP1KG	ALL	eas-amr
29	0.0017926019678946	9.79129404033579e-10	0	0.987234290173064	4.2944178618322e-05	0.983080541486312	0.99579254010107	HGDP1KG	ALL	eas-amr
30	0.0017926019678946	9.79129404033579e-10	0	0.987234290173064	0.000205002168004416	0.983081881291407	0.99579389723089	HGDP1KG	ALL	eas-amr
31	0.0017926019678946	9.79129404033579e-10	0	0.987234290173064	-0.000224769178515799	0.983083491911078	0.99579552867713	HGDP1KG	ALL	eas-amr
32	0.0017926019678946	9.79129404033579e-10	0	0.987234290173064	-0.00077155158453417	0.983102470154255	0.995814752323803	HGDP1KG	ALL	eas-amr
33	0.0017926019678946	9.79129404033579e-10	0	0.987234290173064	8.68104763045722e-05	0.983102710401092	0.995814995677219	HGDP1KG	ALL	eas-amr
34	0.0017926019678946	9.79129404033579e-10	0	0.987234290173064	1.54581968210378e-05	0.983102718015413	0.995815003389999	HGDP1KG	ALL	eas-amr
35	0.0017926019678946	9.79129404033579e-10	0	0.987234290173064	-0.000304434274039659	0.983105672577252	0.995817996156628	HGDP1KG	ALL	eas-amr
36	0.0017926019678946	9.79129404033579e-10	0	0.987234290173064	-8.85911016462095e-05	0.983105922808505	0.995818249623567	HGDP1KG	ALL	eas-amr
37	0.0017926019678946	9.79129404033579e-10	0	0.987234290173064	-0.000155525008910987	0.983106693905811	0.995819030691762	HGDP1KG	ALL	eas-amr
38	0.0017926019678946	9.79129404033579e-10	0	0.987234290173064	0.000582906297590567	0.983117526428211	0.995830003287132	HGDP1KG	ALL	eas-amr
39	0.0017926019678946	9.79129404033579e-10	0	0.987234290173064	8.30972597913752e-05	0.983117746562097	0.99583022626752	HGDP1KG	ALL	eas-amr
40	0.0017926019678946	9.79129404033579e-10	0	0.987234290173064	2.05404764785487e-05	0.983117760016772	0.995830239896174	HGDP1KG	ALL	eas-amr
1	0.00471699499307754	7.79634173891485e-09	0	0.994600019334159	0.264981742106008	0.367077594459197	0.369070568392849	HGDP1KG	ALL	nfe-sas
2	0.00471699499307754	7.79634173891485e-09	0	0.994600019334159	0.292988275936551	0.815850324344832	0.82027981951077	HGDP1KG	ALL	nfe-sas
3	0.00471699499307754	7.79634173891485e-09	0	0.994600019334159	-0.180879845872092	0.986893715198484	0.992251856036727	HGDP1KG	ALL	nfe-sas
4	0.00471699499307754	7.79634173891485e-09	0	0.994600019334159	-0.00544307902297881	0.987048602349108	0.992407584115969	HGDP1KG	ALL	nfe-sas
5	0.00471699499307754	7.79634173891485e-09	0	0.994600019334159	-0.00790406172160592	0.98737521032762	0.992735965346778	HGDP1KG	ALL	nfe-sas
6	0.00471699499307754	7.79634173891485e-09	0	0.994600019334159	-7.67924798527493e-05	0.987375241156149	0.992735996342684	HGDP1KG	ALL	nfe-sas
7	0.00471699499307754	7.79634173891485e-09	0	0.994600019334159	0.000478223453183302	0.987376436759513	0.992737198437336	HGDP1KG	ALL	nfe-sas
8	0.00471699499307754	7.79634173891485e-09	0	0.994600019334159	0.0135809095912234	0.988340673401301	0.993706670207941	HGDP1KG	ALL	nfe-sas
9	0.00471699499307754	7.79634173891485e-09	0	0.994600019334159	-0.00199803648157583	0.988361543890112	0.993727654008871	HGDP1KG	ALL	nfe-sas
10	0.00471699499307754	7.79634173891485e-09	0	0.994600019334159	-0.00285198582534091	0.988404066634738	0.993770407622183	HGDP1KG	ALL	nfe-sas
11	0.00471699499307754	7.79634173891485e-09	0	0.994600019334159	-0.00349186995325886	0.988467811128094	0.993834498203438	HGDP1KG	ALL	nfe-sas
12	0.00471699499307754	7.79634173891485e-09	0	0.994600019334159	0.00270519589576149	0.988506069011415	0.993872963800239	HGDP1KG	ALL	nfe-sas
13	0.00471699499307754	7.79634173891485e-09	0	0.994600019334159	-0.00236297887682963	0.988535259753043	0.993902313027125	HGDP1KG	ALL	nfe-sas
14	0.00471699499307754	7.79634173891485e-09	0	0.994600019334159	0.00264510783129323	0.988571837129984	0.993939088993573	HGDP1KG	ALL	nfe-sas
15	0.00471699499307754	7.79634173891485e-09	0	0.994600019334159	0.00121869455600612	0.988579601680698	0.993946895700353	HGDP1KG	ALL	nfe-sas
16	0.00471699499307754	7.79634173891485e-09	0	0.994600019334159	0.000354599464359486	0.988580259116066	0.993947556705134	HGDP1KG	ALL	nfe-sas
17	0.00471699499307754	7.79634173891485e-09	0	0.994600019334159	-0.00182819215861422	0.9885977323135	0.993965124769778	HGDP1KG	ALL	nfe-sas
18	0.00471699499307754	7.79634173891485e-09	0	0.994600019334159	5.40647219813297e-05	0.988597747589336	0.99396514012855	HGDP1KG	ALL	nfe-sas
19	0.00471699499307754	7.79634173891485e-09	0	0.994600019334159	-0.0140145630875212	0.989624546611206	0.994997513949091	HGDP1KG	ALL	nfe-sas
20	0.00471699499307754	7.79634173891485e-09	0	0.994600019334159	-0.00386880048667765	0.989702795268417	0.995076187441641	HGDP1KG	ALL	nfe-sas
21	0.00471699499307754	7.79634173891485e-09	0	0.994600019334159	2.03790643911463e-05	0.989702797438799	0.995076189623807	HGDP1KG	ALL	nfe-sas
22	0.00471699499307754	7.79634173891485e-09	0	0.994600019334159	-2.99920382305021e-05	0.989702802139753	0.995076194350283	HGDP1KG	ALL	nfe-sas
23	0.00471699499307754	7.79634173891485e-09	0	0.994600019334159	-0.000255130890926129	0.989703142463789	0.99507653652204	HGDP1KG	ALL	nfe-sas
24	0.00471699499307754	7.79634173891485e-09	0	0.994600019334159	-0.00724288536411112	0.989977394549623	0.995352277604388	HGDP1KG	ALL	nfe-sas
25	0.00471699499307754	7.79634173891485e-09	0	0.994600019334159	-0.00164291442328432	0.98999150523075	0.995366464896619	HGDP1KG	ALL	nfe-sas
26	0.00471699499307754	7.79634173891485e-09	0	0.994600019334159	-0.000655740768366776	0.989993753166813	0.995368725037398	HGDP1KG	ALL	nfe-sas
27	0.00471699499307754	7.79634173891485e-09	0	0.994600019334159	-0.00251121834105352	0.990026721143035	0.995401872006613	HGDP1KG	ALL	nfe-sas
28	0.00471699499307754	7.79634173891485e-09	0	0.994600019334159	-6.48946466539391e-05	0.99002674315924	0.99540189414235	HGDP1KG	ALL	nfe-sas
29	0.00471699499307754	7.79634173891485e-09	0	0.994600019334159	-0.000683109606435264	0.990029182649808	0.995404346877641	HGDP1KG	ALL	nfe-sas
30	0.00471699499307754	7.79634173891485e-09	0	0.994600019334159	-0.000739887228256234	0.99003204459216	0.995407224358334	HGDP1KG	ALL	nfe-sas
31	0.00471699499307754	7.79634173891485e-09	0	0.994600019334159	-0.000797163328276754	0.990035366822733	0.99541056462629	HGDP1KG	ALL	nfe-sas
32	0.00471699499307754	7.79634173891485e-09	0	0.994600019334159	-0.00373153075781187	0.990108161719695	0.995483754748496	HGDP1KG	ALL	nfe-sas
33	0.00471699499307754	7.79634173891485e-09	0	0.994600019334159	0.000677315366542211	0.990110560081568	0.995486166131792	HGDP1KG	ALL	nfe-sas
34	0.00471699499307754	7.79634173891485e-09	0	0.994600019334159	0.000244175022032388	0.990110871793589	0.995486479536191	HGDP1KG	ALL	nfe-sas
35	0.00471699499307754	7.79634173891485e-09	0	0.994600019334159	0.000687207171425116	0.990113340586374	0.995488961732789	HGDP1KG	ALL	nfe-sas
36	0.00471699499307754	7.79634173891485e-09	0	0.994600019334159	0.000252472153407619	0.990113673830993	0.995489296786693	HGDP1KG	ALL	nfe-sas
37	0.00471699499307754	7.79634173891485e-09	0	0.994600019334159	0.000539706559631056	0.990115196565204	0.995490827788283	HGDP1KG	ALL	nfe-sas
38	0.00471699499307754	7.79634173891485e-09	0	0.994600019334159	-0.000570824453336072	0.990116900105482	0.99549254057759	HGDP1KG	ALL	nfe-sas
39	0.00471699499307754	7.79634173891485e-09	0	0.994600019334159	0.00072840717197789	0.990119673940971	0.99549532947306	HGDP1KG	ALL	nfe-sas
40	0.00471699499307754	7.79634173891485e-09	0	0.994600019334159	5.68212810346853e-05	0.990119690817804	0.995495346441523	HGDP1KG	ALL	nfe-sas
1	0.0091325054392638	1.05054113009199e-08	0	0.997379285672177	0.317758663897356	0.967116765516541	0.969657962030723	HGDP1KG	ALL	nfe-afr
2	0.0091325054392638	1.05054113009199e-08	0	0.997379285672177	0.0459456197825901	0.987336355007912	0.989930680525918	HGDP1KG	ALL	nfe-afr
3	0.0091325054392638	1.05054113009199e-08	0	0.997379285672177	-0.025044245947326	0.99334394080166	0.99595405185521	HGDP1KG	ALL	nfe-afr
4	0.0091325054392638	1.05054113009199e-08	0	0.997379285672177	-0.00672700051512776	0.993777378867392	0.996388628823029	HGDP1KG	ALL	nfe-afr
5	0.0091325054392638	1.05054113009199e-08	0	0.997379285672177	-0.000566070875652611	0.993780448079155	0.996391706099454	HGDP1KG	ALL	nfe-afr
6	0.0091325054392638	1.05054113009199e-08	0	0.997379285672177	-0.00204116954320221	0.993820354412092	0.996431717290292	HGDP1KG	ALL	nfe-afr
7	0.0091325054392638	1.05054113009199e-08	0	0.997379285672177	0.000141328210535604	0.993820545723511	0.996431909104401	HGDP1KG	ALL	nfe-afr
8	0.0091325054392638	1.05054113009199e-08	0	0.997379285672177	0.00238352948323505	0.993874961528748	0.996486467892636	HGDP1KG	ALL	nfe-afr
9	0.0091325054392638	1.05054113009199e-08	0	0.997379285672177	-0.000649311553272422	0.993878999754284	0.996490516729015	HGDP1KG	ALL	nfe-afr
10	0.0091325054392638	1.05054113009199e-08	0	0.997379285672177	-0.00615214532828255	0.994241524474086	0.996853994018959	HGDP1KG	ALL	nfe-afr
11	0.0091325054392638	1.05054113009199e-08	0	0.997379285672177	-0.000700383682426312	0.994246222941787	0.996858704832356	HGDP1KG	ALL	nfe-afr
12	0.0091325054392638	1.05054113009199e-08	0	0.997379285672177	0.00035559235307058	0.994247434058276	0.996859919131176	HGDP1KG	ALL	nfe-afr
13	0.0091325054392638	1.05054113009199e-08	0	0.997379285672177	-0.00210512114894441	0.994289880073864	0.996902476677936	HGDP1KG	ALL	nfe-afr
14	0.0091325054392638	1.05054113009199e-08	0	0.997379285672177	0.000257832182650473	0.9942905168092	0.996903115086358	HGDP1KG	ALL	nfe-afr
15	0.0091325054392638	1.05054113009199e-08	0	0.997379285672177	0.000237130293790951	0.994291055398825	0.996903655091182	HGDP1KG	ALL	nfe-afr
16	0.0091325054392638	1.05054113009199e-08	0	0.997379285672177	0.000133179317385612	0.994291225292656	0.996903825431426	HGDP1KG	ALL	nfe-afr
17	0.0091325054392638	1.05054113009199e-08	0	0.997379285672177	-0.000325082328312857	0.994292237502927	0.996904840301382	HGDP1KG	ALL	nfe-afr
18	0.0091325054392638	1.05054113009199e-08	0	0.997379285672177	0.000182486688706293	0.994292556431427	0.996905160067898	HGDP1KG	ALL	nfe-afr
19	0.0091325054392638	1.05054113009199e-08	0	0.997379285672177	-0.00195916604508675	0.994329320756612	0.996942020995043	HGDP1KG	ALL	nfe-afr
20	0.0091325054392638	1.05054113009199e-08	0	0.997379285672177	-0.00078643094566641	0.994335244615946	0.996947960419912	HGDP1KG	ALL	nfe-afr
21	0.0091325054392638	1.05054113009199e-08	0	0.997379285672177	4.97781149375533e-05	0.994335268349791	0.99694798421612	HGDP1KG	ALL	nfe-afr
22	0.0091325054392638	1.05054113009199e-08	0	0.997379285672177	2.0400453463932e-05	0.994335272338619	0.99694798821543	HGDP1KG	ALL	nfe-afr
23	0.0091325054392638	1.05054113009199e-08	0	0.997379285672177	-2.30808511647105e-05	0.994335277446636	0.996947993336869	HGDP1KG	ALL	nfe-afr
24	0.0091325054392638	1.05054113009199e-08	0	0.997379285672177	-0.00191568767813995	0.994370428106562	0.996983236358686	HGDP1KG	ALL	nfe-afr
25	0.0091325054392638	1.05054113009199e-08	0	0.997379285672177	-0.000483469840264051	0.994372666909356	0.99698548104416	HGDP1KG	ALL	nfe-afr
26	0.0091325054392638	1.05054113009199e-08	0	0.997379285672177	5.7317000362923e-05	0.994372698376101	0.996985512593587	HGDP1KG	ALL	nfe-afr
27	0.0091325054392638	1.05054113009199e-08	0	0.997379285672177	0.00122326251466735	0.994387031078812	0.996999882956916	HGDP1KG	ALL	nfe-afr
28	0.0091325054392638	1.05054113009199e-08	0	0.997379285672177	6.20434454796307e-05	0.994387067948864	0.996999919923847	HGDP1KG	ALL	nfe-afr
29	0.0091325054392638	1.05054113009199e-08	0	0.997379285672177	1.03237729689512e-05	0.994387068969856	0.996999920947521	HGDP1KG	ALL	nfe-afr
30	0.0091325054392638	1.05054113009199e-08	0	0.997379285672177	0.000762478066614189	0.994392637379383	0.997005503988605	HGDP1KG	ALL	nfe-afr
31	0.0091325054392638	1.05054113009199e-08	0	0.997379285672177	-0.000199454731138868	0.994393018447375	0.997005886057891	HGDP1KG	ALL	nfe-afr
32	0.0091325054392638	1.05054113009199e-08	0	0.997379285672177	-0.000337174048946859	0.99439410734408	0.997006977815781	HGDP1KG	ALL	nfe-afr
33	0.0091325054392638	1.05054113009199e-08	0	0.997379285672177	0.000288060666318014	0.994394902172383	0.997007774732576	HGDP1KG	ALL	nfe-afr
34	0.0091325054392638	1.05054113009199e-08	0	0.997379285672177	1.29834625365374e-05	0.994394903787389	0.997007776351826	HGDP1KG	ALL	nfe-afr
35	0.0091325054392638	1.05054113009199e-08	0	0.997379285672177	0.000153264860995191	0.994395128772312	0.997008001927919	HGDP1KG	ALL	nfe-afr
36	0.0091325054392638	1.05054113009199e-08	0	0.997379285672177	1.32078827877191e-05	0.994395130441952	0.997008003601946	HGDP1KG	ALL	nfe-afr
37	0.0091325054392638	1.05054113009199e-08	0	0.997379285672177	0.000192665035078103	0.994395485954127	0.997008360048265	HGDP1KG	ALL	nfe-afr
38	0.0091325054392638	1.05054113009199e-08	0	0.997379285672177	7.58555098707847e-06	0.994395486503891	0.997008360599474	HGDP1KG	ALL	nfe-afr
39	0.0091325054392638	1.05054113009199e-08	0	0.997379285672177	0.000101348444268839	0.994395584900216	0.997008459254345	HGDP1KG	ALL	nfe-afr
40	0.0091325054392638	1.05054113009199e-08	0	0.997379285672177	-7.18125929265703e-05	0.994395634288937	0.99700850877284	HGDP1KG	ALL	nfe-afr
1	0.00366389783054676	7.65038343918515e-09	0	0.9935163948011	0.298299633578311	0.585326133951045	0.589145923523714	HGDP1KG	ALL	nfe-amr
2	0.00366389783054676	7.65038343918515e-09	0	0.9935163948011	0.237776519305053	0.957229753467065	0.963476555068526	HGDP1KG	ALL	nfe-amr
3	0.00366389783054676	7.65038343918515e-09	0	0.9935163948011	-0.0535746808592535	0.976110169555	0.982480183178473	HGDP1KG	ALL	nfe-amr
4	0.00366389783054676	7.65038343918515e-09	0	0.9935163948011	-0.00281017813859932	0.976162116529733	0.982532469154833	HGDP1KG	ALL	nfe-amr
5	0.00366389783054676	7.65038343918515e-09	0	0.9935163948011	-0.0448645628729989	0.989402464014355	0.995859222043771	HGDP1KG	ALL	nfe-amr
6	0.00366389783054676	7.65038343918515e-09	0	0.9935163948011	-0.000410389053393196	0.989403571865415	0.995860337124574	HGDP1KG	ALL	nfe-amr
7	0.00366389783054676	7.65038343918515e-09	0	0.9935163948011	-0.00489622877865635	0.989561266139309	0.996019060498159	HGDP1KG	ALL	nfe-amr
8	0.00366389783054676	7.65038343918515e-09	0	0.9935163948011	0.0041466182545443	0.989674370810721	0.996132903281231	HGDP1KG	ALL	nfe-amr
9	0.00366389783054676	7.65038343918515e-09	0	0.9935163948011	-0.00153409400562309	0.989689851707149	0.9961484852047	HGDP1KG	ALL	nfe-amr
10	0.00366389783054676	7.65038343918515e-09	0	0.9935163948011	-0.00194344740217392	0.989714696710247	0.996173492344217	HGDP1KG	ALL	nfe-amr
11	0.00366389783054676	7.65038343918515e-09	0	0.9935163948011	-0.0030132804089116	0.989774423900719	0.996233609309356	HGDP1KG	ALL	nfe-amr
12	0.00366389783054676	7.65038343918515e-09	0	0.9935163948011	0.000739229330016307	0.989778018474683	0.996237227341211	HGDP1KG	ALL	nfe-amr
13	0.00366389783054676	7.65038343918515e-09	0	0.9935163948011	-0.00144498390121283	0.989791753108627	0.996251051606231	HGDP1KG	ALL	nfe-amr
14	0.00366389783054676	7.65038343918515e-09	0	0.9935163948011	0.000440156691874697	0.989793027518707	0.996252334333006	HGDP1KG	ALL	nfe-amr
15	0.00366389783054676	7.65038343918515e-09	0	0.9935163948011	0.000336176197573014	0.989793770932506	0.996253082598261	HGDP1KG	ALL	nfe-amr
16	0.00366389783054676	7.65038343918515e-09	0	0.9935163948011	0.000153874091772089	0.989793926715978	0.996253239398363	HGDP1KG	ALL	nfe-amr
17	0.00366389783054676	7.65038343918515e-09	0	0.9935163948011	-0.000147993985312298	0.989794070789269	0.996253384411864	HGDP1KG	ALL	nfe-amr
18	0.00366389783054676	7.65038343918515e-09	0	0.9935163948011	0.000181160550335002	0.989794286647523	0.996253601678791	HGDP1KG	ALL	nfe-amr
19	0.00366389783054676	7.65038343918515e-09	0	0.9935163948011	-0.00286187033223063	0.989848162432939	0.996307829053093	HGDP1KG	ALL	nfe-amr
20	0.00366389783054676	7.65038343918515e-09	0	0.9935163948011	-0.00106395923764917	0.989855608702031	0.996315323915916	HGDP1KG	ALL	nfe-amr
21	0.00366389783054676	7.65038343918515e-09	0	0.9935163948011	-0.000122852877485057	0.989855707986086	0.996315423847891	HGDP1KG	ALL	nfe-amr
22	0.00366389783054676	7.65038343918515e-09	0	0.9935163948011	7.67986905526713e-05	0.989855746789225	0.996315462904256	HGDP1KG	ALL	nfe-amr
23	0.00366389783054676	7.65038343918515e-09	0	0.9935163948011	-0.00027067968541419	0.98985622878586	0.99631594804636	HGDP1KG	ALL	nfe-amr
24	0.00366389783054676	7.65038343918515e-09	0	0.9935163948011	-0.00117706182633389	0.989865342459832	0.99632512119541	HGDP1KG	ALL	nfe-amr
25	0.00366389783054676	7.65038343918515e-09	0	0.9935163948011	-0.000419747154293174	0.989866501362183	0.996326287660661	HGDP1KG	ALL	nfe-amr
26	0.00366389783054676	7.65038343918515e-09	0	0.9935163948011	-0.000389431626937799	0.989867498952971	0.996327291761643	HGDP1KG	ALL	nfe-amr
27	0.00366389783054676	7.65038343918515e-09	0	0.9935163948011	-0.000362826129757021	0.989868364865644	0.99632816332519	HGDP1KG	ALL	nfe-amr
28	0.00366389783054676	7.65038343918515e-09	0	0.9935163948011	3.24003853305761e-05	0.989868371771058	0.996328170275668	HGDP1KG	ALL	nfe-amr
29	0.00366389783054676	7.65038343918515e-09	0	0.9935163948011	-0.00013342792750123	0.989868488871075	0.99632828813987	HGDP1KG	ALL	nfe-amr
30	0.00366389783054676	7.65038343918515e-09	0	0.9935163948011	9.4380421563256e-05	0.989868547459532	0.996328347110671	HGDP1KG	ALL	nfe-amr
31	0.00366389783054676	7.65038343918515e-09	0	0.9935163948011	-1.08088938899567e-05	0.989868548229137	0.996328347885298	HGDP1KG	ALL	nfe-amr
32	0.00366389783054676	7.65038343918515e-09	0	0.9935163948011	-0.000153195809814051	0.989868702604678	0.996328503268281	HGDP1KG	ALL	nfe-amr
33	0.00366389783054676	7.65038343918515e-09	0	0.9935163948011	0.000355049058607631	0.989869531857253	0.996329337932489	HGDP1KG	ALL	nfe-amr
34	0.00366389783054676	7.65038343918515e-09	0	0.9935163948011	9.2820281494195e-05	0.98986958853767	0.996329394982798	HGDP1KG	ALL	nfe-amr
35	0.00366389783054676	7.65038343918515e-09	0	0.9935163948011	0.00036097021149406	0.989870445591209	0.996330257629397	HGDP1KG	ALL	nfe-amr
36	0.00366389783054676	7.65038343918515e-09	0	0.9935163948011	4.1505905927028e-05	0.98987045692341	0.99633026903555	HGDP1KG	ALL	nfe-amr
37	0.00366389783054676	7.65038343918515e-09	0	0.9935163948011	0.000192462710783903	0.989870700557305	0.996330514259381	HGDP1KG	ALL	nfe-amr
38	0.00366389783054676	7.65038343918515e-09	0	0.9935163948011	-0.000811933398837018	0.989875037134628	0.996334879136846	HGDP1KG	ALL	nfe-amr
39	0.00366389783054676	7.65038343918515e-09	0	0.9935163948011	0.0001658849089309	0.989875218161679	0.996335061345263	HGDP1KG	ALL	nfe-amr
40	0.00366389783054676	7.65038343918515e-09	0	0.9935163948011	0.000128434347681105	0.98987532666795	0.996335170559637	HGDP1KG	ALL	nfe-amr
1	0.00737686161811254	8.78525675743485e-09	0	0.996843196772842	0.30976537645913	0.989116691124906	0.992249026052493	HGDP1KG	ALL	sas-afr
2	0.00737686161811254	8.78525675743485e-09	0	0.996843196772842	-0.0137072178086768	0.991053471733038	0.994191940057827	HGDP1KG	ALL	sas-afr
3	0.00737686161811254	8.78525675743485e-09	0	0.996843196772842	0.0124369672282004	0.992647921198157	0.995791438825819	HGDP1KG	ALL	sas-afr
4	0.00737686161811254	8.78525675743485e-09	0	0.996843196772842	-0.00671390657812125	0.993112578071432	0.996257567174569	HGDP1KG	ALL	sas-afr
5	0.00737686161811254	8.78525675743485e-09	0	0.996843196772842	0.00109563817078406	0.993124952230529	0.996269980520156	HGDP1KG	ALL	sas-afr
6	0.00737686161811254	8.78525675743485e-09	0	0.996843196772842	-0.00222539611387909	0.993176002264837	0.996321192219723	HGDP1KG	ALL	sas-afr
7	0.00737686161811254	8.78525675743485e-09	0	0.996843196772842	6.4907081785304e-05	0.993176045692311	0.996321235784722	HGDP1KG	ALL	sas-afr
8	0.00737686161811254	8.78525675743485e-09	0	0.996843196772842	-0.000326876466315608	0.993177147103358	0.996322340683719	HGDP1KG	ALL	sas-afr
9	0.00737686161811254	8.78525675743485e-09	0	0.996843196772842	-0.000275911730822018	0.993177931838259	0.996323127903718	HGDP1KG	ALL	sas-afr
10	0.00737686161811254	8.78525675743485e-09	0	0.996843196772842	-0.00640950405754423	0.9936014099432	0.996747947079203	HGDP1KG	ALL	sas-afr
11	0.00737686161811254	8.78525675743485e-09	0	0.996843196772842	-3.87103344096569e-07	0.993601409944741	0.996747947080749	HGDP1KG	ALL	sas-afr
12	0.00737686161811254	8.78525675743485e-09	0	0.996843196772842	-0.000183559405201005	0.993601757267692	0.996748295503603	HGDP1KG	ALL	sas-afr
13	0.00737686161811254	8.78525675743485e-09	0	0.996843196772842	-0.00190351543690656	0.993639107471144	0.996785763987686	HGDP1KG	ALL	sas-afr
14	0.00737686161811254	8.78525675743485e-09	0	0.996843196772842	-0.000269808124559385	0.993639857867585	0.996786516760482	HGDP1KG	ALL	sas-afr
15	0.00737686161811254	8.78525675743485e-09	0	0.996843196772842	2.10101588695475e-05	0.993639862417773	0.99678652132508	HGDP1KG	ALL	sas-afr
16	0.00737686161811254	8.78525675743485e-09	0	0.996843196772842	7.25961082935472e-05	0.993639916742053	0.996786575821394	HGDP1KG	ALL	sas-afr
17	0.00737686161811254	8.78525675743485e-09	0	0.996843196772842	8.61680208565647e-06	0.99363991750767	0.996786576589436	HGDP1KG	ALL	sas-afr
18	0.00737686161811254	8.78525675743485e-09	0	0.996843196772842	0.000199590074882719	0.993640328101346	0.99678698848338	HGDP1KG	ALL	sas-afr
19	0.00737686161811254	8.78525675743485e-09	0	0.996843196772842	0.000667736559238646	0.993644924246875	0.996791599183983	HGDP1KG	ALL	sas-afr
20	0.00737686161811254	8.78525675743485e-09	0	0.996843196772842	-3.48111734441195e-05	0.993644936739368	0.996791611716037	HGDP1KG	ALL	sas-afr
21	0.00737686161811254	8.78525675743485e-09	0	0.996843196772842	5.03453516844219e-05	0.993644962868401	0.996791637927816	HGDP1KG	ALL	sas-afr
22	0.00737686161811254	8.78525675743485e-09	0	0.996843196772842	2.27370901895193e-05	0.993644968200526	0.996791643276826	HGDP1KG	ALL	sas-afr
23	0.00737686161811254	8.78525675743485e-09	0	0.996843196772842	3.68690801903208e-05	0.993644982203863	0.996791657324509	HGDP1KG	ALL	sas-afr
24	0.00737686161811254	8.78525675743485e-09	0	0.996843196772842	-0.000729015336051293	0.993650460599513	0.996797153069144	HGDP1KG	ALL	sas-afr
25	0.00737686161811254	8.78525675743485e-09	0	0.996843196772842	-0.000225018780707329	0.993650982532369	0.996797676654857	HGDP1KG	ALL	sas-afr
26	0.00737686161811254	8.78525675743485e-09	0	0.996843196772842	0.000230251800122933	0.993651529024385	0.996798224877504	HGDP1KG	ALL	sas-afr
27	0.00737686161811254	8.78525675743485e-09	0	0.996843196772842	0.00194491726783768	0.993690522026351	0.996837341362516	HGDP1KG	ALL	sas-afr
28	0.00737686161811254	8.78525675743485e-09	0	0.996843196772842	6.65055817036917e-05	0.99369056761905	0.996837387099598	HGDP1KG	ALL	sas-afr
29	0.00737686161811254	8.78525675743485e-09	0	0.996843196772842	0.000179387007289673	0.993690899331078	0.996837719862092	HGDP1KG	ALL	sas-afr
30	0.00737686161811254	8.78525675743485e-09	0	0.996843196772842	0.00103565337396312	0.993701955501414	0.99684881104511	HGDP1KG	ALL	sas-afr
31	0.00737686161811254	8.78525675743485e-09	0	0.996843196772842	-7.94396870607838e-05	0.993702020562653	0.996848876312385	HGDP1KG	ALL	sas-afr
32	0.00737686161811254	8.78525675743485e-09	0	0.996843196772842	0.000339974676932299	0.993703212034154	0.996850071557038	HGDP1KG	ALL	sas-afr
33	0.00737686161811254	8.78525675743485e-09	0	0.996843196772842	0.000198006604770536	0.99370361621126	0.996850477014093	HGDP1KG	ALL	sas-afr
34	0.00737686161811254	8.78525675743485e-09	0	0.996843196772842	-4.84991738694262e-05	0.993703640457541	0.996850501337156	HGDP1KG	ALL	sas-afr
35	0.00737686161811254	8.78525675743485e-09	0	0.996843196772842	2.01597667662506e-05	0.993703644646851	0.996850505539734	HGDP1KG	ALL	sas-afr
36	0.00737686161811254	8.78525675743485e-09	0	0.996843196772842	-4.23566076927333e-05	0.993703663146224	0.99685052409769	HGDP1KG	ALL	sas-afr
