PC	H	varH	signal	B	pvalB	lcB	ucB	B2	R2	pvalR2	lcR2	ucR2	Ratio	lcRatio	ucRatio	dataset	gwas	contrasts
22	0.011020016421409	8.30565129322966e-08	0.996838712595957	0.0197722323509859	0.659171659994078	-0.0682526153682297	0.107797080070201	0.000390941172141372	0.99477213510194	0			0.997926868742251			HGDP1KG	ALL_500	nfe-afr
23	0.011020016421409	8.30565129322966e-08	0.996838712595957	0.0129616295264145	0.772491400193475	-0.0750730334953452	0.100996292548174	0.000168003839980021	0.994940139728229	0			0.998095406163769			HGDP1KG	ALL_500	nfe-afr
24	0.011020016421409	8.30565129322966e-08	0.996838712595957	0.00195713122897218	0.965180770118666	-0.0860847591887704	0.0899990216467147	3.83036264741814e-06	0.994943970164119	0			0.998099248747168			HGDP1KG	ALL_500	nfe-afr
25	0.011020016421409	8.30565129322966e-08	0.996838712595957	0.0206175516852314	0.645575455253112	-0.0674057927496027	0.108640896120065	0.000425083437493189	0.995369055822945	0			0.998525682485601			HGDP1KG	ALL_500	nfe-afr
26	0.011020016421409	8.30565129322966e-08	0.996838712595957	-0.0314114396204303	0.483430265986032	-0.119410053330464	0.0565871740896033	0.000986678539027937	0.996355735553626	0			0.999515491286375			HGDP1KG	ALL_500	nfe-afr
27	0.011020016421409	8.30565129322966e-08	0.996838712595957	0.020926931543842	0.640628422002199	-0.0670958469654254	0.108949710053109	0.000437936463840649	0.996793673916824	0			0.999954818489126			HGDP1KG	ALL_500	nfe-afr
28	0.011020016421409	8.30565129322966e-08	0.996838712595957	-0.010420953905692	0.816194183468889	-0.0984582322902487	0.0776163244788647	0.000108596280304558	0.996902270355335	0			1.00006375932092			HGDP1KG	ALL_500	nfe-afr
29	0.011020016421409	8.30565129322966e-08	0.996838712595957	-0.00573529244401132	0.898208241092389	-0.0937759034572843	0.0823053185692616	3.28935794183333e-05	0.996935164027873	0			1.00009675730958			HGDP1KG	ALL_500	nfe-afr
30	0.011020016421409	8.30565129322966e-08	0.996838712595957	0.000768274954844142	0.986327995299373	-0.0872737580963088	0.0888103080059971	5.90246406240769e-07	0.996935754265043	0			1.00009734941858			HGDP1KG	ALL_500	nfe-afr
31	0.011020016421409	8.30565129322966e-08	0.996838712595957	-0.0119519926925299	0.789780776763925	-0.0999877630925906	0.0760837777075309	0.000142850129322287	0.997078604439032	0			1.00024065261516			HGDP1KG	ALL_500	nfe-afr
32	0.011020016421409	8.30565129322966e-08	0.996838712595957	0.00471151254047825	0.916304773969948	-0.0833295692942709	0.0927525943752273	2.21983504190838e-05	0.997100802803085	0			1.00026292137717			HGDP1KG	ALL_500	nfe-afr
33	0.011020016421409	8.30565129322966e-08	0.996838712595957	0.0120135112750508	0.788724258716551	-0.0760221942190969	0.100049216769198	0.000144324453155772	0.997245127209581	0			1.00040770348151			HGDP1KG	ALL_500	nfe-afr
34	0.011020016421409	8.30565129322966e-08	0.996838712595957	0.00100284475060155	0.98215427015565	-0.0870391700119551	0.0890448595131582	1.00569759380909e-06	0.997246132915652	0			1.00040871237698			HGDP1KG	ALL_500	nfe-afr
35	0.011020016421409	8.30565129322966e-08	0.996838712595957	0.00382887967830852	0.931941502775427	-0.0842125339913759	0.091870293347993	1.4660319590964e-05	0.997260793259666	0			1.00042341921354			HGDP1KG	ALL_500	nfe-afr
36	0.011020016421409	8.30565129322966e-08	0.996838712595957	-0.00179999622328888	0.967974789061058	-0.0898419126300474	0.0862419201834697	3.23998640385423e-06	0.997264033225222	0			1.00042666945404			HGDP1KG	ALL_500	nfe-afr
37	0.011020016421409	8.30565129322966e-08	0.996838712595957	0.00176822703409846	0.968539726041195	-0.0862736943628726	0.0898101484310695	3.12662684411665e-06	0.997267159813088	0			1.00042980595729			HGDP1KG	ALL_500	nfe-afr
38	0.011020016421409	8.30565129322966e-08	0.996838712595957	-0.000318548463985997	0.994330972209987	-0.0883606030314457	0.0877235061034737	1.01473123907838e-07	0.997267261277023	0			1.000429907743			HGDP1KG	ALL_500	nfe-afr
39	0.011020016421409	8.30565129322966e-08	0.996838712595957	-0.00108877259332965	0.980625462821838	-0.089130779444063	0.0869532342574037	1.18542575998578e-06	0.997268446688028	0			1.00043109691331			HGDP1KG	ALL_500	nfe-afr
40	0.011020016421409	8.30565129322966e-08	0.996838712595957	0.00119595543590646	0.978718591766081	-0.0868460406347897	0.0892379515066026	1.43030940467422e-06	0.997269876997818	0			1.00043253175906			HGDP1KG	ALL_500	nfe-afr
1	0.00279544160389212	1.01600841573569e-08	0.990210339497483	-0.717594225916806	2.87843078728297e-80	-0.778912124470323	-0.656276327363289	0.514941473069139	0.514941473069139	2.87843078728314e-80			0.520032413851045			HGDP1KG	ALL_500	nfe-amr
2	0.00279544160389212	1.01600841573569e-08	0.990210339497483	0.63647329069627	3.84527351421133e-58	0.568566561273168	0.704380020119372	0.405098249769739	0.920039782393973	2.313027979615e-273			0.9291357055117			HGDP1KG	ALL_500	nfe-amr
3	0.00279544160389212	1.01600841573569e-08	0.990210339497483	-0.0365717265345456	0.4145030600733	-0.124554888129877	0.0514114350607854	0.00133749118171759	0.921377240711826	2.13109911102737e-273			0.930486386538249			HGDP1KG	ALL_500	nfe-amr
4	0.00279544160389212	1.01600841573569e-08	0.990210339497483	-0.0750243916130447	0.0937852275051137	-0.162818321617487	0.0127695383913977	0.0056286593369075	0.927005913433222	1.06229921506901e-279			0.936170706825445			HGDP1KG	ALL_500	nfe-amr
5	0.00279544160389212	1.01600841573569e-08	0.990210339497483	0.00827691040895985	0.853529232135844	-0.0797621328143045	0.0963159536322242	6.8507245917948e-05	0.927074425307815	3.55550371285905e-278			0.936239896038948			HGDP1KG	ALL_500	nfe-amr
6	0.00279544160389212	1.01600841573569e-08	0.990210339497483	0.0816579190470127	0.0680909818636119	-0.00609011611079216	0.169405954204818	0.00666801574308849	0.933742539592245	7.29372859426774e-287			0.942973934271486			HGDP1KG	ALL_500	nfe-amr
7	0.00279544160389212	1.01600841573569e-08	0.990210339497483	0.0304420731646661	0.497037032768182	-0.0575591812534551	0.118443327582787	0.000926719818562882	0.934669285239728	8.11500995169434e-287			0.943909842139255			HGDP1KG	ALL_500	nfe-amr
8	0.00279544160389212	1.01600841573569e-08	0.990210339497483	-0.0558557254165856	0.21246369351238	-0.143760337623553	0.0320488867903814	0.00311986206181301	0.937789155285252	1.63440886189784e-290			0.947060556609787			HGDP1KG	ALL_500	nfe-amr
9	0.00279544160389212	1.01600841573569e-08	0.990210339497483	-0.0028502928200563	0.949308563458211	-0.0908919942194507	0.0851914085793382	8.12416916006447e-06	0.937797282046718	4.97056850638129e-289			0.947068763716037			HGDP1KG	ALL_500	nfe-amr
10	0.00279544160389212	1.01600841573569e-08	0.990210339497483	-0.00575146046976326	0.897922849715556	-0.0937920633073987	0.0822891423678722	3.30792975352494e-05	0.937830360082894	1.2865663473597e-287			0.947102168776413			HGDP1KG	ALL_500	nfe-amr
11	0.00279544160389212	1.01600841573569e-08	0.990210339497483	-0.00799953772138298	0.858385091782278	-0.0960387796904268	0.0800397042476609	6.39926037558292e-05	0.937894349533746	2.78925189253274e-286			0.94716679085548			HGDP1KG	ALL_500	nfe-amr
12	0.00279544160389212	1.01600841573569e-08	0.990210339497483	-0.00336957925924407	0.940089228579764	-0.0914111384746331	0.084671979956145	1.13540643843278e-05	0.937905703992561	7.0687488915077e-285			0.947178257569532			HGDP1KG	ALL_500	nfe-amr
13	0.00279544160389212	1.01600841573569e-08	0.990210339497483	0.0287253482572207	0.52162474512018	-0.0592803795207552	0.116731076035197	0.000825145632498613	0.938730854718488	6.96113100223142e-285			0.948011566103097			HGDP1KG	ALL_500	nfe-amr
14	0.00279544160389212	1.01600841573569e-08	0.990210339497483	-0.00685241731398927	0.8785220865516	-0.0948924092892671	0.0811875746612886	4.69556230450599e-05	0.938777816128573	1.41149298073423e-283			0.948058991794601			HGDP1KG	ALL_500	nfe-amr
15	0.00279544160389212	1.01600841573569e-08	0.990210339497483	-0.00834053044687292	0.8524162326943	-0.0963795271294008	0.079698466235655	6.95644481352141e-05	0.938847377233973	2.51808691725156e-282			0.948129240612075			HGDP1KG	ALL_500	nfe-amr
16	0.00279544160389212	1.01600841573569e-08	0.990210339497483	0.00813159758231863	0.856072491398535	-0.0799075506067546	0.0961707457713918	6.61228792407702e-05	0.938913495539994	4.39347371793861e-281			0.948196012593121			HGDP1KG	ALL_500	nfe-amr
17	0.00279544160389212	1.01600841573569e-08	0.990210339497483	0.0247982598466872	0.580124301251766	-0.0632167241300053	0.11281324382338	0.000614953691423821	0.93952843346452	8.43886641997051e-281			0.948817030067891			HGDP1KG	ALL_500	nfe-amr
18	0.00279544160389212	1.01600841573569e-08	0.990210339497483	0.00523352610327311	0.907071559094019	-0.0828073271958868	0.093274379402433	2.7389795473641e-05	0.939555822049642	1.61329771798438e-279			0.948844689428766			HGDP1KG	ALL_500	nfe-amr
19	0.00279544160389212	1.01600841573569e-08	0.990210339497483	-0.108624303102118	0.0150976511085026	-0.196145406197437	-0.0211032000068002	0.0117992392244209	0.951355061221189	8.57199274722443e-301			0.960760581134699			HGDP1KG	ALL_500	nfe-amr
20	0.00279544160389212	1.01600841573569e-08	0.990210339497483	-0.0144941106977766	0.746465045756485	-0.102526921341797	0.0735386999462438	0.000210079244919402	0.951565139808153	6.86525096923913e-300			0.960972736652152			HGDP1KG	ALL_500	nfe-amr
21	0.00279544160389212	1.01600841573569e-08	0.990210339497483	-0.0628463888116806	0.160569716634034	-0.150714407348059	0.0250216297246975	0.00394966858666893	0.955514824838168	2.32460413165797e-307			0.96496147002775			HGDP1KG	ALL_500	nfe-amr
22	0.00279544160389212	1.01600841573569e-08	0.990210339497483	0.0117291790623342	0.793610583035287	-0.0763068236304394	0.0997651817551079	0.0001375736414763	0.955652398507445	2.49002367123605e-306			0.965100403811603			HGDP1KG	ALL_500	nfe-amr
23	0.00279544160389212	1.01600841573569e-08	0.990210339497483	0.0347028060031259	0.438771505892473	-0.053286223206439	0.122691835212691	0.00120428474449059	0.956856688343155	7.87416362015243e-308			0.966316599793076			HGDP1KG	ALL_500	nfe-amr
24	0.00279544160389212	1.01600841573569e-08	0.990210339497483	0.0165864619853875	0.711396097449537	-0.0714434855587881	0.104616409529563	0.000275110721192705	0.957131800347326	3.74660306700337e-307			0.966594431677068			HGDP1KG	ALL_500	nfe-amr
25	0.00279544160389212	1.01600841573569e-08	0.990210339497483	0.148472021540037	0.000868146241955642	0.0614057671031231	0.235538275976952	0.0220439411801853	0.979175753537042	0			0.98885632120743			HGDP1KG	ALL_500	nfe-amr
26	0.00279544160389212	1.01600841573569e-08	0.990210339497483	-0.0749404349900639	0.0941543124603411	-0.162734920807752	0.0128540508276242	0.00561606879649999	0.984791831078667	0			0.994527921793297			HGDP1KG	ALL_500	nfe-amr
27	0.00279544160389212	1.01600841573569e-08	0.990210339497483	0.0541593165752482	0.226703014896936	-0.0337535237588746	0.142072156909371	0.00293323157189796	0.987725074426848	0			0.997490164491823			HGDP1KG	ALL_500	nfe-amr
28	0.00279544160389212	1.01600841573569e-08	0.990210339497483	-0.0178066004884483	0.691218051029562	-0.105834700447397	0.0702214994704999	0.000317075020955209	0.988042149725072	0			0.997810374537685			HGDP1KG	ALL_500	nfe-amr
29	0.00279544160389212	1.01600841573569e-08	0.990210339497483	-0.0173523996576703	0.698704793391893	-0.105381202707983	0.0706764033926427	0.000301105773879516	0.988343256482046	0			0.998114458170186			HGDP1KG	ALL_500	nfe-amr
30	0.00279544160389212	1.01600841573569e-08	0.990210339497483	-0.00498437034988483	0.91147706512592	-0.0930253357213445	0.0830565950215749	2.4843947784811e-05	0.988368100509973	0			0.998139547817239			HGDP1KG	ALL_500	nfe-amr
31	0.00279544160389212	1.01600841573569e-08	0.990210339497483	-0.0373904052930186	0.404126577650184	-0.125370899536249	0.0505900889502118	0.00139804240797619	0.989766143284948	0			0.999551412265842			HGDP1KG	ALL_500	nfe-amr
32	0.00279544160389212	1.01600841573569e-08	0.990210339497483	0.00494315944538304	0.912206010647859	-0.0830978239362914	0.0929841428270575	2.44348253024796e-05	0.989790578101309	0			0.999576088655683			HGDP1KG	ALL_500	nfe-amr
33	0.00279544160389212	1.01600841573569e-08	0.990210339497483	0.0288293505264365	0.520117624117406	-0.0591761136404365	0.116834814693309	0.000831131451776143	0.990621709182247	0			1.00041543666871			HGDP1KG	ALL_500	nfe-amr
34	0.00279544160389212	1.01600841573569e-08	0.990210339497483	0.003047915065564	0.945799142570835	-0.0849937350219429	0.0910895651530709	9.28978624689203e-06	0.990630999000862	0			1.00042481833061			HGDP1KG	ALL_500	nfe-amr
35	0.00279544160389212	1.01600841573569e-08	0.990210339497483	-0.00597365684821017	0.894002079301084	-0.0940141449968276	0.0820668313004072	3.56845761401682e-05	0.99066668354574	0			1.0004608556688			HGDP1KG	ALL_500	nfe-amr
36	0.00279544160389212	1.01600841573569e-08	0.990210339497483	-0.00309701225355293	0.944927423459989	-0.0911386490599118	0.084944624552806	9.591484898657e-06	0.990676275004213	0			1.0004705419527			HGDP1KG	ALL_500	nfe-amr
37	0.00279544160389212	1.01600841573569e-08	0.990210339497483	-0.00762366565998272	0.864973842056251	-0.0956631661427399	0.0804158348227744	5.81202780951997e-05	0.990734395514655	0			1.0005292370684			HGDP1KG	ALL_500	nfe-amr
38	0.00279544160389212	1.01600841573569e-08	0.990210339497483	-0.00311340166047471	0.944636444612669	-0.0911550339861315	0.0849282306651821	9.69326989944667e-06	0.990744088710296	0			1.00053902609529			HGDP1KG	ALL_500	nfe-amr
39	0.00279544160389212	1.01600841573569e-08	0.990210339497483	-0.00190310510066698	0.966141362842855	-0.0899450046991719	0.0861387944978379	3.62180902418467e-06	0.990747710478567	0			1.00054268366997			HGDP1KG	ALL_500	nfe-amr
40	0.00279544160389212	1.01600841573569e-08	0.990210339497483	-0.000250155650339124	0.995548106320643	-0.0882922119300089	0.0877919006293307	6.25778493965901e-08	0.990747773055555	0			1.00054274686563			HGDP1KG	ALL_500	nfe-amr
1	0.00855830363111181	5.24241171997835e-08	0.996348445725677	-0.996150545677252	0	-1.0038682195414	-0.988432871813104	0.992315909653087	0.992315909653086	0			0.995952684936791			HGDP1KG	ALL_500	sas-afr
2	0.00855830363111181	5.24241171997835e-08	0.996348445725677	-0.0260854454911682	0.560615568967269	-0.1140975452982	0.0619266543158636	0.000680450466472707	0.992996356731254	0			0.996635625810626			HGDP1KG	ALL_500	sas-afr
3	0.00855830363111181	5.24241171997835e-08	0.996348445725677	0.0305683018185714	0.495253745806454	-0.0574326134244158	0.118569217061559	0.000934421076071275	0.993930778663321	0			0.997573472340196			HGDP1KG	ALL_500	sas-afr
4	0.00855830363111181	5.24241171997835e-08	0.996348445725677	0.0178611985986279	0.690320098276698	-0.0701668156203772	0.105889212817633	0.000319022415379626	0.994249802102645	0			0.997893664980323			HGDP1KG	ALL_500	sas-afr
5	0.00855830363111181	5.24241171997835e-08	0.996348445725677	0.00497935232135835	0.911565820913316	-0.0830616152511028	0.0930203198938195	2.47939495402168e-05	0.994274595883388	0			0.997918549628711			HGDP1KG	ALL_500	sas-afr
6	0.00855830363111181	5.24241171997835e-08	0.996348445725677	0.00592575427919624	0.89484713003099	-0.0821147589623963	0.0939662675207888	3.51145637774125e-05	0.994309711250054	0			0.997953793690983			HGDP1KG	ALL_500	sas-afr
7	0.00855830363111181	5.24241171997835e-08	0.996348445725677	0.00651511314822182	0.884458796567331	-0.0815250773189563	0.0945553036153999	4.24466993341328e-05	0.994352162025159	0			0.997996400045504			HGDP1KG	ALL_500	sas-afr
8	0.00855830363111181	5.24241171997835e-08	0.996348445725677	0.00328702161044957	0.941554441874701	-0.0847545617969762	0.0913286050178754	1.08045110675625e-05	0.99436296825408	0			0.998007245878574			HGDP1KG	ALL_500	sas-afr
9	0.00855830363111181	5.24241171997835e-08	0.996348445725677	0.00567078838237454	0.899346970695959	-0.0823698550193931	0.0937114317841422	3.2157840877674e-05	0.99439511865516	0			0.998039514108847			HGDP1KG	ALL_500	sas-afr
10	0.00855830363111181	5.24241171997835e-08	0.996348445725677	-0.00545612137551913	0.903138093620029	-0.0934968699266836	0.0825846271756453	2.97692604643968e-05	0.994424886574285	0			0.998069391125521			HGDP1KG	ALL_500	sas-afr
11	0.00855830363111181	5.24241171997835e-08	0.996348445725677	-0.00489714472788635	0.913020013845922	-0.0929381480424721	0.0831438585866994	2.39820264858651e-05	0.994448866975543	0			0.998093459413438			HGDP1KG	ALL_500	sas-afr
12	0.00855830363111181	5.24241171997835e-08	0.996348445725677	-0.00483168471145272	0.914178162166996	-0.0928727160611336	0.0832093466382282	2.3345177150886e-05	0.994472212881688	0			0.998116890880857			HGDP1KG	ALL_500	sas-afr
13	0.00855830363111181	5.24241171997835e-08	0.996348445725677	-0.00439612560727983	0.921888781494951	-0.0924373338906702	0.0836450826761106	1.93259203549814e-05	0.99449153929741	0			0.998136288126676			HGDP1KG	ALL_500	sas-afr
14	0.00855830363111181	5.24241171997835e-08	0.996348445725677	0.00563778717692727	0.899929641179452	-0.0824028726536027	0.0936784470074572	3.17846442523255e-05	0.994523316943129	0			0.998168182235464			HGDP1KG	ALL_500	sas-afr
15	0.00855830363111181	5.24241171997835e-08	0.996348445725677	-0.0231140823000394	0.60611852661552	-0.111132619481858	0.0649044548817792	0.000534260800572995	0.995057564076826	0			0.998704387351244			HGDP1KG	ALL_500	sas-afr
16	0.00855830363111181	5.24241171997835e-08	0.996348445725677	0.0166149212402679	0.710923082931699	-0.0714149847032929	0.104644827183829	0.000276055607820307	0.995333608234085	0			0.998981443192946			HGDP1KG	ALL_500	sas-afr
17	0.00855830363111181	5.24241171997835e-08	0.996348445725677	0.0196749595025897	0.660743544704361	-0.0683500571643758	0.107699976169555	0.000387104031428546	0.995720695636351	0			0.99936994924615			HGDP1KG	ALL_500	sas-afr
18	0.00855830363111181	5.24241171997835e-08	0.996348445725677	0.00447873750009874	0.92042573406033	-0.0835624385081091	0.0925199135083066	2.00590895947908e-05	0.995740753308038	0			0.99939008042794			HGDP1KG	ALL_500	sas-afr
19	0.00855830363111181	5.24241171997835e-08	0.996348445725677	0.016138186332172	0.718861290444734	-0.0718924070721547	0.104168779736499	0.000260441058091902	0.996001193413852	0			0.999651475030333			HGDP1KG	ALL_500	sas-afr
20	0.00855830363111181	5.24241171997835e-08	0.996348445725677	-0.00877600282266816	0.844805847210339	-0.0968146713702158	0.0792626657248794	7.70182255434795e-05	0.996078212232605	0			0.999728776118203			HGDP1KG	ALL_500	sas-afr
21	0.00855830363111181	5.24241171997835e-08	0.996348445725677	0.0125412507120637	0.779676981321746	-0.0754938842918392	0.100576385715967	0.000157282969422839	0.996235494121747	0			0.999886634435559			HGDP1KG	ALL_500	sas-afr
22	0.00855830363111181	5.24241171997835e-08	0.996348445725677	0.0159780279900899	0.721534970116943	-0.0720527918735103	0.10400884785369	0.000255297378452096	0.996490791501021	0			1.00014286746364			HGDP1KG	ALL_500	sas-afr
23	0.00855830363111181	5.24241171997835e-08	0.996348445725677	-0.0100566474232795	0.822511183012062	-0.0980942542273475	0.0779809593807885	0.000101136157396154	0.996591927837386	0			1.00024437445831			HGDP1KG	ALL_500	sas-afr
24	0.00855830363111181	5.24241171997835e-08	0.996348445725677	-0.00409293359235467	0.927260499681694	-0.0921342551787515	0.0839483879940421	1.67521053914253e-05	0.996608679970015	0			1.00026118798645			HGDP1KG	ALL_500	sas-afr
25	0.00855830363111181	5.24241171997835e-08	0.996348445725677	0.0146009497651358	0.744660904185587	-0.073431724025511	0.102633623555783	0.000213187734044018	0.996821869360806	0			1.00047515870292			HGDP1KG	ALL_500	sas-afr
26	0.00855830363111181	5.24241171997835e-08	0.996348445725677	0.0125455924070174	0.779602671083313	-0.0754895378017634	0.100580722615798	0.000157391888843012	0.996979261227449	0			1.00063312740084			HGDP1KG	ALL_500	sas-afr
27	0.00855830363111181	5.24241171997835e-08	0.996348445725677	-0.00980743539005543	0.826839111307478	-0.0978452601251907	0.0782303893450798	9.61857889301116e-05	0.997075447297951	0			1.00072966598723			HGDP1KG	ALL_500	sas-afr
28	0.00855830363111181	5.24241171997835e-08	0.996348445725677	-0.0028359884876923	0.949562621924929	-0.0908776934677038	0.0852057164923192	8.04283070232327e-06	0.997083490105481	0			1.00073773827114			HGDP1KG	ALL_500	sas-afr
29	0.00855830363111181	5.24241171997835e-08	0.996348445725677	0.0102347262130153	0.819421873261939	-0.0778027215144918	0.0982721739405224	0.000104749620655383	0.997188239705097	0			1.00084287177144			HGDP1KG	ALL_500	sas-afr
30	0.00855830363111181	5.24241171997835e-08	0.996348445725677	0.0013540871924287	0.975905522081385	-0.0866878911270933	0.0893960655119507	1.83355212469943e-06	0.997190073245422	0			1.00084471203157			HGDP1KG	ALL_500	sas-afr
31	0.00855830363111181	5.24241171997835e-08	0.996348445725677	0.00455200697517044	0.919128364301823	-0.0834891399049978	0.0925931538553387	2.07207675020003e-05	0.997210794059923	0			1.00086550878656			HGDP1KG	ALL_500	sas-afr
32	0.00855830363111181	5.24241171997835e-08	0.996348445725677	0.00290397691638518	0.94835512918569	-0.0851377108842948	0.0909456647170651	8.43308193089799e-06	0.997219227156559	0			1.00087397278996			HGDP1KG	ALL_500	sas-afr
33	0.00855830363111181	5.24241171997835e-08	0.996348445725677	-0.00413777258301811	0.926465863378977	-0.0921790779230277	0.0839035327569915	1.71211619487764e-05	0.997236348286049	0			1.00089115666731			HGDP1KG	ALL_500	sas-afr
34	0.00855830363111181	5.24241171997835e-08	0.996348445725677	0.000284710092742376	0.994933166114457	-0.0877573453733313	0.088326765558816	8.10598369093723e-08	0.99723642934808	0			1.00089123802643			HGDP1KG	ALL_500	sas-afr
35	0.00855830363111181	5.24241171997835e-08	0.996348445725677	0.0045940128932507	0.918384669437018	-0.0834471170744351	0.0926351428609365	2.11049544633537e-05	0.997257534333863	0			1.00091242036065			HGDP1KG	ALL_500	sas-afr
36	0.00855830363111181	5.24241171997835e-08	0.996348445725677	-0.00198158238564856	0.964746041334581	-0.0900234685638891	0.086060303792592	3.92666875111262e-06	0.997261460981133	0			1.00091636139884			HGDP1KG	ALL_500	sas-afr
37	0.00855830363111181	5.24241171997835e-08	0.996348445725677	0.00134578870185906	0.976053140158312	-0.0866961906039504	0.0893877680076685	1.81114723005149e-06	0.99726327210799	0			1.00091817916336			HGDP1KG	ALL_500	sas-afr
38	0.00855830363111181	5.24241171997835e-08	0.996348445725677	-0.000205463063737288	0.996343471541481	-0.0882475202397976	0.087836594112323	4.22150705603127e-08	0.997263314318185	0			1.00091822152825			HGDP1KG	ALL_500	sas-afr
39	0.00855830363111181	5.24241171997835e-08	0.996348445725677	-0.00204722284523378	0.963579040303024	-0.0900890973819738	0.0859946516915062	4.1911213780471e-06	0.997267505414293	0			1.00092242798447			HGDP1KG	ALL_500	sas-afr
40	0.00855830363111181	5.24241171997835e-08	0.996348445725677	0.000392294986796581	0.99301857708952	-0.0876497572729823	0.0884343472465755	1.5389535666573e-07	0.99726765930971	0			1.0009225824439			HGDP1KG	ALL_500	sas-afr
1	0.0004874012533012	3.50415879671552e-10	0.950984140940328	-0.0239713964776859	0.592821371822568	-0.111988156167642	0.0640453632122699	0.00057462784909041	0.00057462784909041	0.592821371822568			0.000604245459364045			HGDP1KG	ALL_500	sas-amr
2	0.0004874012533012	3.50415879671552e-10	0.950984140940328	-0.249374390768825	1.5881720891075e-08	-0.334634950468373	-0.164113831069277	0.0621875867713228	0.0627622138409335	1.01081736688982e-07			0.065997119340891			HGDP1KG	ALL_500	sas-amr
3	0.0004874012533012	3.50415879671552e-10	0.950984140940328	0.554523600760151	1.18123354813034e-41	0.48125781679047	0.627789384729832	0.307496423800003	0.370258453097939	1.69171385004868e-49			0.389342405575586			HGDP1KG	ALL_500	sas-amr
4	0.0004874012533012	3.50415879671552e-10	0.950984140940328	0.361146231407311	7.53475622350066e-17	0.279046201774133	0.443246261040489	0.130426600459703	0.50068529849963	2.78152567919795e-73			0.52649174360001			HGDP1KG	ALL_500	sas-amr
5	0.0004874012533012	3.50415879671552e-10	0.950984140940328	-0.00502033784630002	0.910840926574447	-0.0930612873768446	0.0830206116842446	2.52037920909923e-05	0.500710505482279	3.26395094633124e-72			0.526518249807173			HGDP1KG	ALL_500	sas-amr
6	0.0004874012533012	3.50415879671552e-10	0.950984140940328	0.0288037572081083	0.520488295080116	-0.0592017719177488	0.116809286333965	0.000829656429303649	0.501540147547016	2.27935155118464e-71			0.52739065348776			HGDP1KG	ALL_500	sas-amr
7	0.0004874012533012	3.50415879671552e-10	0.950984140940328	0.0109220947565221	0.807524003935109	-0.0771147127578414	0.0989589022708856	0.000119292153870448	0.501659438692474	2.04315677207216e-70			0.527516093166849			HGDP1KG	ALL_500	sas-amr
8	0.0004874012533012	3.50415879671552e-10	0.950984140940328	0.00105122705006849	0.981293455623041	-0.0869907833376443	0.0890932374377813	1.10507831079569e-06	0.501660544099503	1.78448399763688e-69			0.527517255549041			HGDP1KG	ALL_500	sas-amr
9	0.0004874012533012	3.50415879671552e-10	0.950984140940328	-0.00730249552272684	0.87061115175963	-0.0953422070410143	0.0807372159955606	5.33264408594455e-05	0.501713870962572	1.41376743955498e-68			0.527573330998433			HGDP1KG	ALL_500	sas-amr
10	0.0004874012533012	3.50415879671552e-10	0.950984140940328	-0.0134747440829549	0.763747021196062	-0.101508809912181	0.0745593217462716	0.000181568728101129	0.501895439233012	9.88391684343672e-68			0.527764257705434			HGDP1KG	ALL_500	sas-amr
11	0.0004874012533012	3.50415879671552e-10	0.950984140940328	-0.0131502259705324	0.769273969111	-0.101184672187714	0.0748842202466493	0.000172928443076066	0.502068369783161	6.56249040994247e-67			0.527946101484635			HGDP1KG	ALL_500	sas-amr
12	0.0004874012533012	3.50415879671552e-10	0.950984140940328	0.00502924981631311	0.910683313950603	-0.0830116957715869	0.0930701954042131	2.52933537148855e-05	0.502093663156	4.4473900813994e-66			0.527972698534734			HGDP1KG	ALL_500	sas-amr
13	0.0004874012533012	3.50415879671552e-10	0.950984140940328	0.00585963790549087	0.89601368632371	-0.082180909638209	0.0939001854491907	3.43353563834654e-05	0.502128000286203	2.86521902291792e-65			0.528008805477768			HGDP1KG	ALL_500	sas-amr
14	0.0004874012533012	3.50415879671552e-10	0.950984140940328	-0.0171797820233678	0.701557834714236	-0.105208847516153	0.0708492834694169	0.000295144910370432	0.50242314619188	1.56281678218822e-64			0.528319163866484			HGDP1KG	ALL_500	sas-amr
15	0.0004874012533012	3.50415879671552e-10	0.950984140940328	0.00619556171534866	0.890089028126744	-0.0818448075562907	0.094235930986988	3.8384984968694e-05	0.502461531389653	9.2645452600864e-64			0.528359527523584			HGDP1KG	ALL_500	sas-amr
16	0.0004874012533012	3.50415879671552e-10	0.950984140940328	-0.00287438491467476	0.948880676707051	-0.0909160802426869	0.0851673104133374	8.26208863770982e-06	0.502469793453777	5.37076461208331e-63			0.528368215433055			HGDP1KG	ALL_500	sas-amr
17	0.0004874012533012	3.50415879671552e-10	0.950984140940328	0.0070700604267587	0.87469505679301	-0.0809697981557827	0.0951099190093001	4.99857544380194e-05	0.50251977917286	2.95014957846069e-62			0.528420777528394			HGDP1KG	ALL_500	sas-amr
18	0.0004874012533012	3.50415879671552e-10	0.950984140940328	0.0169366017020753	0.705584262465474	-0.0710928290613884	0.104966032465539	0.000286848477214738	0.502806627695651	1.40477541890348e-61			0.52872241086847			HGDP1KG	ALL_500	sas-amr
19	0.0004874012533012	3.50415879671552e-10	0.950984140940328	0.392192687876847	7.83079262653722e-20	0.311204286738992	0.473181089014702	0.153815104424066	0.656621629016231	1.85394640953031e-98			0.690465382910557			HGDP1KG	ALL_500	sas-amr
