PC	H	varH	signal	B	pvalB	lcB	ucB	B2	R2	pvalR2	lcR2	ucR2	Ratio	lcRatio	ucRatio	dataset	gwas	contrasts
16	5.93486541167803e-05	1.30690215327116e-11	0.680093669195158	-0.0347068418235279	0.438718237725746	-0.122695858694275	0.0532821750472189	0.00120456486936338	0.20311488333566	2.63203517140844e-16			0.298657218168244			InUKBB	WBS-R_500	NorthernIreland-Wales
17	5.93486541167803e-05	1.30690215327116e-11	0.680093669195158	0.0545363376497038	0.223481164982827	-0.0333746960081317	0.142447371307539	0.0029742121242425	0.206089084817107	3.38319299577033e-16			0.303030441469921			InUKBB	WBS-R_500	NorthernIreland-Wales
18	5.93486541167803e-05	1.30690215327116e-11	0.680093669195158	-0.004868657973102	0.913523991953608	-0.0929096735343093	0.0831723575881053	2.37038304590497e-05	0.206112788218642	9.34599382458259e-16			0.303065294612375			InUKBB	WBS-R_500	NorthernIreland-Wales
19	5.93486541167803e-05	1.30690215327116e-11	0.680093669195158	-0.0138476759379616	0.75741033296361	-0.101881293177406	0.0741859413014827	0.000191758128882801	0.206304543438628	2.39714787059392e-15			0.303347248744096			InUKBB	WBS-R_500	NorthernIreland-Wales
20	5.93486541167803e-05	1.30690215327116e-11	0.680093669195158	-0.0764469802470599	0.0877054651314587	-0.164231397211586	0.0113374367174664	0.00584414078889437	0.212148687080082	1.36909285773887e-15			0.311940393933007			InUKBB	WBS-R_500	NorthernIreland-Wales
21	5.93486541167803e-05	1.30690215327116e-11	0.680093669195158	-0.0777083077113519	0.0825837821649048	-0.165484139672454	0.0100675242497499	0.00603858108736216	0.218187261491071	7.33601056542557e-16			0.320819427343413			InUKBB	WBS-R_500	NorthernIreland-Wales
22	5.93486541167803e-05	1.30690215327116e-11	0.680093669195158	0.0470281447750065	0.293934222009893	-0.040916501417402	0.134972790967415	0.00221164640097897	0.22039890524999	1.06075017699225e-15			0.324071396681014			InUKBB	WBS-R_500	NorthernIreland-Wales
23	5.93486541167803e-05	1.30690215327116e-11	0.680093669195158	-0.0588579844562167	0.188863098544996	-0.146747410791545	0.0290314418791117	0.00346426233424825	0.223863168409563	1.09046320626338e-15			0.329165199662112			InUKBB	WBS-R_500	NorthernIreland-Wales
24	5.93486541167803e-05	1.30690215327116e-11	0.680093669195158	0.0126429697173698	0.777936539400847	-0.0753920525083105	0.10067799194305	0.000159844683274329	0.224023009831545	2.60868285735155e-15			0.329400228201889			InUKBB	WBS-R_500	NorthernIreland-Wales
25	5.93486541167803e-05	1.30690215327116e-11	0.680093669195158	-0.0163513404119219	0.715308220761394	-0.104381628918271	0.0716789480944273	0.000267366333266552	0.224290372244425	5.94082573702159e-15			0.329793354068208			InUKBB	WBS-R_500	NorthernIreland-Wales
26	5.93486541167803e-05	1.30690215327116e-11	0.680093669195158	-0.0188933954348403	0.673426956088207	-0.106919739302792	0.0691329484331115	0.000356960391057244	0.224647326134554	1.29604300076125e-14			0.330318213960745			InUKBB	WBS-R_500	NorthernIreland-Wales
27	5.93486541167803e-05	1.30690215327116e-11	0.680093669195158	-0.0155438597868267	0.728799963082472	-0.10357528218835	0.0724875626146962	0.000241611577072528	0.224888939900641	2.85540061160883e-14			0.330673479385245			InUKBB	WBS-R_500	NorthernIreland-Wales
28	5.93486541167803e-05	1.30690215327116e-11	0.680093669195158	0.0468865758457174	0.295391537384683	-0.0410586562705077	0.134831807961943	0.00219835099453621	0.227087299578749	3.79936077433882e-14			0.333905916000498			InUKBB	WBS-R_500	NorthernIreland-Wales
29	5.93486541167803e-05	1.30690215327116e-11	0.680093669195158	0.0446627209770253	0.318916649859285	-0.0432914828938591	0.13261692484791	0.00199475864507162	0.229082056072596	5.26209363823965e-14			0.336838977406888			InUKBB	WBS-R_500	NorthernIreland-Wales
30	5.93486541167803e-05	1.30690215327116e-11	0.680093669195158	0.0143920040925816	0.748190568342233	-0.0736409364033864	0.10242494458855	0.000207129781800885	0.22928918347562	1.11801758438127e-13			0.337143534576593			InUKBB	WBS-R_500	NorthernIreland-Wales
31	5.93486541167803e-05	1.30690215327116e-11	0.680093669195158	0.00903733817951884	0.840245584654174	-0.0790011254307439	0.0970758017897816	8.16734813709888e-05	0.229370858058171	2.4071664185316e-13			0.337263627714127			InUKBB	WBS-R_500	NorthernIreland-Wales
